indicator,span,long_threshold,short_threshold,mode,total_return,buy_hold_return,max_drawdown,buy_hold_max_drawdown,sharpe_like,return_drawdown_ratio,number_of_trades,balanced_score
astro_bearish_score,3,3.0,-2.0,long_short_balanced_v2,0.5212033465215162,169.68246816461956,-0.06320674914218205,-0.8339900882218972,0.6331989305711481,8.246007801304287,10,1.9440320127324988
astro_bearish_score,3,3.0,-2.5,long_short_balanced_v2,0.5212033465215162,169.68246816461956,-0.06320674914218205,-0.8339900882218972,0.6331989305711481,8.246007801304287,10,1.9440320127324988
astro_bearish_score,3,3.0,-3.0,long_short_balanced_v2,0.5212033465215162,169.68246816461956,-0.06320674914218205,-0.8339900882218972,0.6331989305711481,8.246007801304287,10,1.9440320127324988
astro_bearish_score,14,1.5,-0.5,long_short_balanced_v2,3.284613398519153,169.68246816461956,-0.4506544558505746,-0.8339900882218972,0.6142907490411045,7.288540822967578,37,1.9388267999898414
astro_bearish_score,14,1.5,-1.0,long_short_balanced_v2,3.284613398519153,169.68246816461956,-0.4506544558505746,-0.8339900882218972,0.6142907490411045,7.288540822967578,37,1.9388267999898414
astro_bearish_score,14,1.5,-1.5,long_short_balanced_v2,3.284613398519153,169.68246816461956,-0.4506544558505746,-0.8339900882218972,0.6142907490411045,7.288540822967578,37,1.9388267999898414
astro_bearish_score,14,1.5,-2.0,long_short_balanced_v2,3.284613398519153,169.68246816461956,-0.4506544558505746,-0.8339900882218972,0.6142907490411045,7.288540822967578,37,1.9388267999898414
astro_bearish_score,14,1.5,-2.5,long_short_balanced_v2,3.284613398519153,169.68246816461956,-0.4506544558505746,-0.8339900882218972,0.6142907490411045,7.288540822967578,37,1.9388267999898414
astro_momentum_v2,5,1.0,-2.0,long_short_balanced_v2,5.337500751501741,169.68246816461956,-0.7479126146212809,-0.8339900882218972,0.5754434625064955,7.136529919614314,111,1.9148646724440623
astro_momentum_v2_smooth,30,1.0,-1.0,long_short_balanced_v2,5.393515573821815,169.68246816461956,-0.8121736241773576,-0.8339900882218972,0.5716973514985003,6.640840595241999,48,1.8606412955283078
astro_momentum_v2_smooth,21,2.5,-2.0,long_short_balanced_v2,1.8981268656000383,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.7320484396305614,7.171283266456818,21,1.8574874769035834
astro_momentum_v2_smooth,21,2.5,-2.5,long_short_balanced_v2,1.8981268656000383,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.7320484396305614,7.171283266456818,21,1.8574874769035834
astro_momentum_v2_smooth,21,2.5,-3.0,long_short_balanced_v2,1.8981268656000383,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.7320484396305614,7.171283266456818,21,1.8574874769035834
astro_volatility_score,10,2.5,-1.5,long_short_balanced_v2,2.858871621180881,169.68246816461956,-0.38936083516208475,-0.8339900882218972,0.6372270711163446,7.342473518146164,72,1.8530057656869081
astro_volatility_score,10,2.5,-2.0,long_short_balanced_v2,2.858871621180881,169.68246816461956,-0.38936083516208475,-0.8339900882218972,0.6372270711163446,7.342473518146164,72,1.8530057656869081
astro_volatility_score,10,2.5,-2.5,long_short_balanced_v2,2.858871621180881,169.68246816461956,-0.38936083516208475,-0.8339900882218972,0.6372270711163446,7.342473518146164,72,1.8530057656869081
astro_volatility_score,10,2.5,-3.0,long_short_balanced_v2,2.858871621180881,169.68246816461956,-0.38936083516208475,-0.8339900882218972,0.6372270711163446,7.342473518146164,72,1.8530057656869081
astro_volatility_score,14,1.5,-0.5,long_short_balanced_v2,5.022759438496875,169.68246816461956,-0.7423402360078917,-0.8339900882218972,0.568453018790953,6.766115043834804,80,1.8139216938205671
astro_volatility_score,14,1.5,-1.0,long_short_balanced_v2,5.022759438496875,169.68246816461956,-0.7423402360078917,-0.8339900882218972,0.568453018790953,6.766115043834804,80,1.8139216938205671
astro_volatility_score,14,1.5,-1.5,long_short_balanced_v2,5.022759438496875,169.68246816461956,-0.7423402360078917,-0.8339900882218972,0.568453018790953,6.766115043834804,80,1.8139216938205671
astro_volatility_score,14,1.5,-2.0,long_short_balanced_v2,5.022759438496875,169.68246816461956,-0.7423402360078917,-0.8339900882218972,0.568453018790953,6.766115043834804,80,1.8139216938205671
astro_volatility_score,14,1.5,-2.5,long_short_balanced_v2,5.022759438496875,169.68246816461956,-0.7423402360078917,-0.8339900882218972,0.568453018790953,6.766115043834804,80,1.8139216938205671
astro_bullish_score,21,2.0,-1.0,long_short_balanced_v2,4.63721969302249,169.68246816461956,-0.6945697573880996,-0.8339900882218972,0.5812753107412669,6.676391598823076,53,1.8110997158857198
astro_bullish_score,21,2.0,-1.5,long_short_balanced_v2,4.63721969302249,169.68246816461956,-0.6945697573880996,-0.8339900882218972,0.5812753107412669,6.676391598823076,53,1.8110997158857198
astro_bullish_score,21,2.0,-2.0,long_short_balanced_v2,4.63721969302249,169.68246816461956,-0.6945697573880996,-0.8339900882218972,0.5812753107412669,6.676391598823076,53,1.8110997158857198
astro_bullish_score,21,2.0,-2.5,long_short_balanced_v2,4.63721969302249,169.68246816461956,-0.6945697573880996,-0.8339900882218972,0.5812753107412669,6.676391598823076,53,1.8110997158857198
astro_bullish_score,21,2.0,-3.0,long_short_balanced_v2,4.63721969302249,169.68246816461956,-0.6945697573880996,-0.8339900882218972,0.5812753107412669,6.676391598823076,53,1.8110997158857198
astro_momentum_v2,3,0.5,-1.0,long_short_balanced_v2,5.6314253323884484,169.68246816461956,-0.8250476198709759,-0.8339900882218972,0.5739297650101725,6.825576120405162,126,1.794543299995172
astro_momentum_v2_smooth,21,2.0,-2.0,long_short_balanced_v2,3.3230864261436963,169.68246816461956,-0.4935357875412414,-0.8339900882218972,0.6055923758048776,6.73322281794207,37,1.7715037604416117
astro_momentum_v2_smooth,21,2.0,-2.5,long_short_balanced_v2,3.3230864261436963,169.68246816461956,-0.4935357875412414,-0.8339900882218972,0.6055923758048776,6.73322281794207,37,1.7715037604416117
astro_momentum_v2_smooth,21,2.0,-3.0,long_short_balanced_v2,3.3230864261436963,169.68246816461956,-0.4935357875412414,-0.8339900882218972,0.6055923758048776,6.73322281794207,37,1.7715037604416117
astro_bearish_score,30,2.0,-1.0,long_short_balanced_v2,1.7798278446683176,169.68246816461956,-0.2582101634452436,-0.8339900882218972,0.6333922949996154,6.8929426360312505,14,1.7505785534387261
astro_bearish_score,30,2.0,-1.5,long_short_balanced_v2,1.7798278446683176,169.68246816461956,-0.2582101634452436,-0.8339900882218972,0.6333922949996154,6.8929426360312505,14,1.7505785534387261
astro_bearish_score,30,2.0,-2.0,long_short_balanced_v2,1.7798278446683176,169.68246816461956,-0.2582101634452436,-0.8339900882218972,0.6333922949996154,6.8929426360312505,14,1.7505785534387261
astro_bearish_score,30,2.0,-2.5,long_short_balanced_v2,1.7798278446683176,169.68246816461956,-0.2582101634452436,-0.8339900882218972,0.6333922949996154,6.8929426360312505,14,1.7505785534387261
astro_bearish_score,30,2.0,-3.0,long_short_balanced_v2,1.7798278446683176,169.68246816461956,-0.2582101634452436,-0.8339900882218972,0.6333922949996154,6.8929426360312505,14,1.7505785534387261
astro_momentum_v2,3,1.0,-1.5,long_short_balanced_v2,5.196592152021633,169.68246816461956,-0.7597056215351398,-0.8339900882218972,0.5695581851927011,6.840270763721429,145,1.7252966401251464
astro_compression_score,21,1.5,-0.5,long_short_balanced_v2,1.286139627392357,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.6786550293309603,6.863257558770459,14,1.7208630259721005
astro_compression_score,21,1.5,-1.0,long_short_balanced_v2,1.286139627392357,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.6786550293309603,6.863257558770459,14,1.7208630259721005
astro_compression_score,21,1.5,-1.5,long_short_balanced_v2,1.286139627392357,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.6786550293309603,6.863257558770459,14,1.7208630259721005
astro_compression_score,21,1.5,-2.0,long_short_balanced_v2,1.286139627392357,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.6786550293309603,6.863257558770459,14,1.7208630259721005
astro_compression_score,21,1.5,-2.5,long_short_balanced_v2,1.286139627392357,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.6786550293309603,6.863257558770459,14,1.7208630259721005
astro_bullish_score,3,2.5,-1.5,long_short_balanced_v2,3.4733188629258427,169.68246816461956,-0.5242648200467709,-0.8339900882218972,0.5813043154291747,6.625122896127151,70,1.6731447342046968
astro_bullish_score,3,2.5,-2.0,long_short_balanced_v2,3.4733188629258427,169.68246816461956,-0.5242648200467709,-0.8339900882218972,0.5813043154291747,6.625122896127151,70,1.6731447342046968
astro_bullish_score,3,2.5,-2.5,long_short_balanced_v2,3.4733188629258427,169.68246816461956,-0.5242648200467709,-0.8339900882218972,0.5813043154291747,6.625122896127151,70,1.6731447342046968
astro_bullish_score,3,2.5,-3.0,long_short_balanced_v2,3.4733188629258427,169.68246816461956,-0.5242648200467709,-0.8339900882218972,0.5813043154291747,6.625122896127151,70,1.6731447342046968
astro_compression_score,3,1.5,-0.5,long_short_balanced_v2,1.5697168313446297,169.68246816461956,-0.23421302506413766,-0.8339900882218972,0.6275366044113878,6.702090248459808,36,1.6390282032636994
astro_compression_score,3,1.5,-1.0,long_short_balanced_v2,1.5697168313446297,169.68246816461956,-0.23421302506413766,-0.8339900882218972,0.6275366044113878,6.702090248459808,36,1.6390282032636994
astro_compression_score,3,1.5,-1.5,long_short_balanced_v2,1.5697168313446297,169.68246816461956,-0.23421302506413766,-0.8339900882218972,0.6275366044113878,6.702090248459808,36,1.6390282032636994
astro_compression_score,3,1.5,-2.0,long_short_balanced_v2,1.5697168313446297,169.68246816461956,-0.23421302506413766,-0.8339900882218972,0.6275366044113878,6.702090248459808,36,1.6390282032636994
astro_compression_score,3,1.5,-2.5,long_short_balanced_v2,1.5697168313446297,169.68246816461956,-0.23421302506413766,-0.8339900882218972,0.6275366044113878,6.702090248459808,36,1.6390282032636994
astro_momentum_v2,14,1.0,-2.0,long_short_balanced_v2,4.737930235093995,169.68246816461956,-0.7448381632899157,-0.8339900882218972,0.5574949827861471,6.3610197068404455,81,1.6373237600758728
astro_momentum_v2,3,1.0,-2.0,long_short_balanced_v2,4.985760108661141,169.68246816461956,-0.75970562153514,-0.8339900882218972,0.5654886748021112,6.562752686476634,135,1.6249156075118039
astro_momentum_v2,14,1.0,-1.5,long_short_balanced_v2,4.813802635586066,169.68246816461956,-0.7664147523273013,-0.8339900882218972,0.5582714407009588,6.280936817784932,89,1.5960146020222377
astro_momentum_v2_smooth,5,2.5,-2.5,long_short_balanced_v2,1.803631641840687,169.68246816461956,-0.280529794025678,-0.8339900882218972,0.6491930047963389,6.429376416522779,40,1.5858472867367803
astro_momentum_v2_smooth,5,2.5,-3.0,long_short_balanced_v2,1.803631641840687,169.68246816461956,-0.280529794025678,-0.8339900882218972,0.6491930047963389,6.429376416522779,40,1.5858472867367803
astro_momentum_v2,30,2.5,-2.0,long_short_balanced_v2,1.6138081268652913,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.6923333038789524,6.097103110019251,18,1.5474697696950024
astro_momentum_v2,30,2.5,-2.5,long_short_balanced_v2,1.6138081268652913,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.6923333038789524,6.097103110019251,18,1.5474697696950024
astro_momentum_v2,30,2.5,-3.0,long_short_balanced_v2,1.6138081268652913,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.6923333038789524,6.097103110019251,18,1.5474697696950024
astro_momentum_v2_smooth,30,2.5,-1.5,long_short_balanced_v2,1.6284756161626333,169.68246816461956,-0.26468440794667747,-0.8339900882218972,0.62009860898624,6.1525181207149195,15,1.5400591406662538
astro_momentum_v2_smooth,5,0.5,-0.5,long_short_balanced_v2,5.3163089421405365,169.68246816461956,-0.8777751348808175,-0.8339900882218972,0.5669311727233202,6.056572726752363,90,1.5363169947607358
astro_momentum_v2_smooth,14,2.5,-2.5,long_short_balanced_v2,1.6339011021571053,169.68246816461956,-0.26468440794667725,-0.8339900882218972,0.6363707126124153,6.1730160640451,29,1.524295216581102
astro_momentum_v2_smooth,14,2.5,-3.0,long_short_balanced_v2,1.6339011021571053,169.68246816461956,-0.26468440794667725,-0.8339900882218972,0.6363707126124153,6.1730160640451,29,1.524295216581102
astro_bearish_score,8,3.0,-2.0,long_short_balanced_v2,0.542941998747263,169.68246816461956,-0.0872482891554236,-0.8339900882218972,0.6173340075684852,6.222952954184228,6,1.5115343597552835
astro_bearish_score,8,3.0,-2.5,long_short_balanced_v2,0.542941998747263,169.68246816461956,-0.0872482891554236,-0.8339900882218972,0.6173340075684852,6.222952954184228,6,1.5115343597552835
astro_bearish_score,8,3.0,-3.0,long_short_balanced_v2,0.542941998747263,169.68246816461956,-0.0872482891554236,-0.8339900882218972,0.6173340075684852,6.222952954184228,6,1.5115343597552835
astro_momentum_v2_smooth,30,2.5,-2.0,long_short_balanced_v2,1.5661322827112771,169.68246816461956,-0.26468440794667714,-0.8339900882218972,0.6873299543901354,5.91697975283375,12,1.5071410052161718
astro_momentum_v2_smooth,30,2.5,-2.5,long_short_balanced_v2,1.5661322827112771,169.68246816461956,-0.26468440794667714,-0.8339900882218972,0.6873299543901354,5.91697975283375,12,1.5071410052161718
astro_momentum_v2_smooth,30,2.5,-3.0,long_short_balanced_v2,1.5661322827112771,169.68246816461956,-0.26468440794667714,-0.8339900882218972,0.6873299543901354,5.91697975283375,12,1.5071410052161718
astro_bearish_score,14,2.5,-1.5,long_short_balanced_v2,1.0116950874405353,169.68246816461956,-0.16850615864057605,-0.8339900882218972,0.6356918557571312,6.003905706488051,14,1.4778071718717591
astro_bearish_score,14,2.5,-2.0,long_short_balanced_v2,1.0116950874405353,169.68246816461956,-0.16850615864057605,-0.8339900882218972,0.6356918557571312,6.003905706488051,14,1.4778071718717591
astro_bearish_score,14,2.5,-2.5,long_short_balanced_v2,1.0116950874405353,169.68246816461956,-0.16850615864057605,-0.8339900882218972,0.6356918557571312,6.003905706488051,14,1.4778071718717591
astro_bearish_score,14,2.5,-3.0,long_short_balanced_v2,1.0116950874405353,169.68246816461956,-0.16850615864057605,-0.8339900882218972,0.6356918557571312,6.003905706488051,14,1.4778071718717591
astro_momentum_v2_smooth,3,1.0,-1.5,long_short_balanced_v2,4.571482903384946,169.68246816461956,-0.7520828413784153,-0.8339900882218972,0.5510240126464803,6.07842999716141,110,1.4594162134387354
astro_momentum_v2,21,1.0,-2.0,long_short_balanced_v2,4.488054365519268,169.68246816461956,-0.7843823881547041,-0.8339900882218972,0.5484617587536805,5.721768404410028,71,1.3915811118072021
astro_volatility_score,5,3.0,-2.0,long_short_balanced_v2,1.5376610928274808,169.68246816461956,-0.2601529640482826,-0.8339900882218972,0.5990909152032251,5.910603780559277,54,1.3848260039689657
astro_volatility_score,5,3.0,-2.5,long_short_balanced_v2,1.5376610928274808,169.68246816461956,-0.2601529640482826,-0.8339900882218972,0.5990909152032251,5.910603780559277,54,1.3848260039689657
astro_volatility_score,5,3.0,-3.0,long_short_balanced_v2,1.5376610928274808,169.68246816461956,-0.2601529640482826,-0.8339900882218972,0.5990909152032251,5.910603780559277,54,1.3848260039689657
astro_bullish_score,3,3.0,-2.0,long_short_balanced_v2,2.305783176730651,169.68246816461956,-0.40355598575158314,-0.8339900882218972,0.6125935803533332,5.713663675280042,50,1.3741711415891622
astro_bullish_score,3,3.0,-2.5,long_short_balanced_v2,2.305783176730651,169.68246816461956,-0.40355598575158314,-0.8339900882218972,0.6125935803533332,5.713663675280042,50,1.3741711415891622
astro_bullish_score,3,3.0,-3.0,long_short_balanced_v2,2.305783176730651,169.68246816461956,-0.40355598575158314,-0.8339900882218972,0.6125935803533332,5.713663675280042,50,1.3741711415891622
astro_momentum_v2,21,1.0,-1.0,long_short_balanced_v2,4.499182474387852,169.68246816461956,-0.784382388154704,-0.8339900882218972,0.5467043581483314,5.735955501209541,84,1.3710540035855407
astro_momentum_v2,14,2.5,-2.5,long_short_balanced_v2,1.4950110007905608,169.68246816461956,-0.2646844079466769,-0.8339900882218972,0.6088474947606377,5.648277555857179,32,1.3606711973928438
astro_momentum_v2,14,2.5,-3.0,long_short_balanced_v2,1.4950110007905608,169.68246816461956,-0.2646844079466769,-0.8339900882218972,0.6088474947606377,5.648277555857179,32,1.3606711973928438
astro_momentum_v2,30,0.5,-0.5,long_short_balanced_v2,4.9268837909382155,169.68246816461956,-0.8865130603204393,-0.8339900882218972,0.5582250720168386,5.557598654166857,64,1.3551053064409126
astro_momentum_v2_smooth,14,2.5,-2.0,long_short_balanced_v2,1.4665704331527785,169.68246816461956,-0.26468440794667725,-0.8339900882218972,0.5933609685111129,5.540826694439177,31,1.3264542443180982
astro_trend_start_score,3,1.5,-0.5,long_short_balanced_v2,4.341189156774081,169.68246816461956,-0.7680694082204966,-0.8339900882218972,0.5530328881995689,5.652079239598899,98,1.3058816379010865
astro_trend_start_score,3,1.5,-1.0,long_short_balanced_v2,4.341189156774081,169.68246816461956,-0.7680694082204966,-0.8339900882218972,0.5530328881995689,5.652079239598899,98,1.3058816379010865
astro_trend_start_score,3,1.5,-1.5,long_short_balanced_v2,4.341189156774081,169.68246816461956,-0.7680694082204966,-0.8339900882218972,0.5530328881995689,5.652079239598899,98,1.3058816379010865
astro_trend_start_score,3,1.5,-2.0,long_short_balanced_v2,4.341189156774081,169.68246816461956,-0.7680694082204966,-0.8339900882218972,0.5530328881995689,5.652079239598899,98,1.3058816379010865
astro_trend_start_score,3,1.5,-2.5,long_short_balanced_v2,4.341189156774081,169.68246816461956,-0.7680694082204966,-0.8339900882218972,0.5530328881995689,5.652079239598899,98,1.3058816379010865
astro_trend_start_score,14,3.0,-2.0,long_short_balanced_v2,1.5506927077154558,169.68246816461956,-0.30053395602834654,-0.8339900882218972,0.6808790314140156,5.159792018873214,12,1.2947168946123657
astro_trend_start_score,14,3.0,-2.5,long_short_balanced_v2,1.5506927077154558,169.68246816461956,-0.30053395602834654,-0.8339900882218972,0.6808790314140156,5.159792018873214,12,1.2947168946123657
astro_trend_start_score,14,3.0,-3.0,long_short_balanced_v2,1.5506927077154558,169.68246816461956,-0.30053395602834654,-0.8339900882218972,0.6808790314140156,5.159792018873214,12,1.2947168946123657
astro_momentum_v2_smooth,14,2.5,-1.5,long_short_balanced_v2,1.682317342631221,169.68246816461956,-0.3131258656085617,-0.8339900882218972,0.5629135243310696,5.372655303839652,36,1.2627028748768818
astro_momentum_v2_smooth,8,2.5,-2.5,long_short_balanced_v2,1.4102019311789187,169.68246816461956,-0.26468440794667725,-0.8339900882218972,0.5837637926654966,5.327861743420168,36,1.253111833183892
astro_momentum_v2_smooth,8,2.5,-3.0,long_short_balanced_v2,1.4102019311789187,169.68246816461956,-0.26468440794667725,-0.8339900882218972,0.5837637926654966,5.327861743420168,36,1.253111833183892
astro_momentum_v2_smooth,8,2.0,-2.5,long_short_balanced_v2,2.9443944935289523,169.68246816461956,-0.5537730599566235,-0.8339900882218972,0.5694515365084217,5.316969543010242,47,1.2498332813291675
astro_momentum_v2_smooth,8,2.0,-3.0,long_short_balanced_v2,2.9443944935289523,169.68246816461956,-0.5537730599566235,-0.8339900882218972,0.5694515365084217,5.316969543010242,47,1.2498332813291675
astro_momentum_v2,10,2.5,-2.5,long_short_balanced_v2,1.46133843733283,169.68246816461956,-0.27626548292707354,-0.8339900882218972,0.5926020475615053,5.289616429275687,36,1.246967411688978
astro_momentum_v2,10,2.5,-3.0,long_short_balanced_v2,1.46133843733283,169.68246816461956,-0.27626548292707354,-0.8339900882218972,0.5926020475615053,5.289616429275687,36,1.246967411688978
astro_momentum_v2,8,2.5,-2.5,long_short_balanced_v2,1.643957950215324,169.68246816461956,-0.31391266272431984,-0.8339900882218972,0.6267400460203426,5.2369915120597055,40,1.2404127117981956
astro_momentum_v2,8,2.5,-3.0,long_short_balanced_v2,1.643957950215324,169.68246816461956,-0.31391266272431984,-0.8339900882218972,0.6267400460203426,5.2369915120597055,40,1.2404127117981956
astro_volatility_score,8,2.5,-1.5,long_short_balanced_v2,2.1719772295402002,169.68246816461956,-0.39137625982340196,-0.8339900882218972,0.5437707492788599,5.549588599268251,80,1.2319547986921515
astro_volatility_score,8,2.5,-2.0,long_short_balanced_v2,2.1719772295402002,169.68246816461956,-0.39137625982340196,-0.8339900882218972,0.5437707492788599,5.549588599268251,80,1.2319547986921515
astro_volatility_score,8,2.5,-2.5,long_short_balanced_v2,2.1719772295402002,169.68246816461956,-0.39137625982340196,-0.8339900882218972,0.5437707492788599,5.549588599268251,80,1.2319547986921515
astro_volatility_score,8,2.5,-3.0,long_short_balanced_v2,2.1719772295402002,169.68246816461956,-0.39137625982340196,-0.8339900882218972,0.5437707492788599,5.549588599268251,80,1.2319547986921515
astro_momentum_v2,30,2.5,-1.5,long_short_balanced_v2,1.352783921187315,169.68246816461956,-0.26468440794667714,-0.8339900882218972,0.562803959313194,5.110931662660857,22,1.2121164806936278
astro_volatility_score,3,3.0,-2.0,long_short_balanced_v2,1.4330481933848325,169.68246816461956,-0.26015296404828203,-0.8339900882218972,0.5659281743252708,5.508483051989643,84,1.1997528920710636
astro_volatility_score,3,3.0,-2.5,long_short_balanced_v2,1.4330481933848325,169.68246816461956,-0.26015296404828203,-0.8339900882218972,0.5659281743252708,5.508483051989643,84,1.1997528920710636
astro_volatility_score,3,3.0,-3.0,long_short_balanced_v2,1.4330481933848325,169.68246816461956,-0.26015296404828203,-0.8339900882218972,0.5659281743252708,5.508483051989643,84,1.1997528920710636
astro_momentum_v2,14,1.0,-1.0,long_short_balanced_v2,4.147878961516915,169.68246816461956,-0.7653951640550447,-0.8339900882218972,0.5357324993037361,5.419264657411153,100,1.1944168735762328
astro_momentum_v2_smooth,8,2.0,-1.5,long_short_balanced_v2,2.892382606643839,169.68246816461956,-0.5537730599566234,-0.8339900882218972,0.547645408449887,5.223046796228038,54,1.1927227146837789
astro_volatility_score,30,2.0,-1.0,long_short_balanced_v2,2.5908769520826236,169.68246816461956,-0.5016861860830526,-0.8339900882218972,0.5078839127629473,5.164337834994149,36,1.1887549386042169
astro_volatility_score,30,2.0,-1.5,long_short_balanced_v2,2.5908769520826236,169.68246816461956,-0.5016861860830526,-0.8339900882218972,0.5078839127629473,5.164337834994149,36,1.1887549386042169
astro_volatility_score,30,2.0,-2.0,long_short_balanced_v2,2.5908769520826236,169.68246816461956,-0.5016861860830526,-0.8339900882218972,0.5078839127629473,5.164337834994149,36,1.1887549386042169
astro_volatility_score,30,2.0,-2.5,long_short_balanced_v2,2.5908769520826236,169.68246816461956,-0.5016861860830526,-0.8339900882218972,0.5078839127629473,5.164337834994149,36,1.1887549386042169
astro_volatility_score,30,2.0,-3.0,long_short_balanced_v2,2.5908769520826236,169.68246816461956,-0.5016861860830526,-0.8339900882218972,0.5078839127629473,5.164337834994149,36,1.1887549386042169
astro_bullish_score,30,2.0,-1.0,long_short_balanced_v2,3.42751695430303,169.68246816461956,-0.6782869520608461,-0.8339900882218972,0.5275529668860088,5.053196060884218,45,1.142485057130887
astro_bullish_score,30,2.0,-1.5,long_short_balanced_v2,3.42751695430303,169.68246816461956,-0.6782869520608461,-0.8339900882218972,0.5275529668860088,5.053196060884218,45,1.142485057130887
astro_bullish_score,30,2.0,-2.0,long_short_balanced_v2,3.42751695430303,169.68246816461956,-0.6782869520608461,-0.8339900882218972,0.5275529668860088,5.053196060884218,45,1.142485057130887
astro_bullish_score,30,2.0,-2.5,long_short_balanced_v2,3.42751695430303,169.68246816461956,-0.6782869520608461,-0.8339900882218972,0.5275529668860088,5.053196060884218,45,1.142485057130887
astro_bullish_score,30,2.0,-3.0,long_short_balanced_v2,3.42751695430303,169.68246816461956,-0.6782869520608461,-0.8339900882218972,0.5275529668860088,5.053196060884218,45,1.142485057130887
astro_trend_start_score,21,1.0,-0.5,long_short_balanced_v2,4.154321715372007,169.68246816461956,-0.8339900882218976,-0.8339900882218972,0.5341160980699416,4.9812602979841145,41,1.123209881103555
astro_trend_start_score,21,1.0,-1.0,long_short_balanced_v2,4.154321715372007,169.68246816461956,-0.8339900882218976,-0.8339900882218972,0.5341160980699416,4.9812602979841145,41,1.123209881103555
astro_trend_start_score,21,1.0,-1.5,long_short_balanced_v2,4.154321715372007,169.68246816461956,-0.8339900882218976,-0.8339900882218972,0.5341160980699416,4.9812602979841145,41,1.123209881103555
astro_trend_start_score,21,1.0,-2.0,long_short_balanced_v2,4.154321715372007,169.68246816461956,-0.8339900882218976,-0.8339900882218972,0.5341160980699416,4.9812602979841145,41,1.123209881103555
astro_momentum_v2_smooth,21,0.5,-1.0,long_short_balanced_v2,4.39247688340247,169.68246816461956,-0.8816543004115596,-0.8339900882218972,0.5421073426056848,4.982085247417321,56,1.0965216009291399
astro_compression_score,30,1.5,-0.5,long_short_balanced_v2,0.8612906278649266,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.5539174436323908,4.596125713020107,12,1.0940869226843732
astro_compression_score,30,1.5,-1.0,long_short_balanced_v2,0.8612906278649266,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.5539174436323908,4.596125713020107,12,1.0940869226843732
astro_compression_score,30,1.5,-1.5,long_short_balanced_v2,0.8612906278649266,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.5539174436323908,4.596125713020107,12,1.0940869226843732
astro_compression_score,30,1.5,-2.0,long_short_balanced_v2,0.8612906278649266,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.5539174436323908,4.596125713020107,12,1.0940869226843732
astro_compression_score,30,1.5,-2.5,long_short_balanced_v2,0.8612906278649266,169.68246816461956,-0.18739492382138823,-0.8339900882218972,0.5539174436323908,4.596125713020107,12,1.0940869226843732
astro_bullish_score,14,2.0,-1.0,long_short_balanced_v2,3.6212590198443735,169.68246816461956,-0.7279768664438332,-0.8339900882218972,0.5353148395853814,4.97441496669286,61,1.0814213354602868
astro_bullish_score,14,2.0,-1.5,long_short_balanced_v2,3.6212590198443735,169.68246816461956,-0.7279768664438332,-0.8339900882218972,0.5353148395853814,4.97441496669286,61,1.0814213354602868
astro_bullish_score,14,2.0,-2.0,long_short_balanced_v2,3.6212590198443735,169.68246816461956,-0.7279768664438332,-0.8339900882218972,0.5353148395853814,4.97441496669286,61,1.0814213354602868
astro_bullish_score,14,2.0,-2.5,long_short_balanced_v2,3.6212590198443735,169.68246816461956,-0.7279768664438332,-0.8339900882218972,0.5353148395853814,4.97441496669286,61,1.0814213354602868
astro_bullish_score,14,2.0,-3.0,long_short_balanced_v2,3.6212590198443735,169.68246816461956,-0.7279768664438332,-0.8339900882218972,0.5353148395853814,4.97441496669286,61,1.0814213354602868
astro_momentum_v2_smooth,8,0.5,-0.5,long_short_balanced_v2,4.486021095914099,169.68246816461956,-0.888162415264401,-0.8339900882218972,0.5467865433342921,5.050901748165773,82,1.0784576728444997
astro_momentum_v2,14,2.5,-2.0,long_short_balanced_v2,1.2202615009877795,169.68246816461956,-0.2646844079466769,-0.8339900882218972,0.5354209719290031,4.610250790570226,34,1.037270385261965
astro_volatility_score,21,3.0,-2.0,long_short_balanced_v2,1.1629952344666954,169.68246816461956,-0.2601529640482815,-0.8339900882218972,0.5334266242845809,4.470428537000473,22,1.0221254813815133
astro_volatility_score,21,3.0,-2.5,long_short_balanced_v2,1.1629952344666954,169.68246816461956,-0.2601529640482815,-0.8339900882218972,0.5334266242845809,4.470428537000473,22,1.0221254813815133
astro_volatility_score,21,3.0,-3.0,long_short_balanced_v2,1.1629952344666954,169.68246816461956,-0.2601529640482815,-0.8339900882218972,0.5334266242845809,4.470428537000473,22,1.0221254813815133
astro_momentum_v2_smooth,10,2.5,-2.5,long_short_balanced_v2,1.2007939476141378,169.68246816461956,-0.264684407946677,-0.8339900882218972,0.5310092602679473,4.5367007332598455,31,1.0209554231233737
