indicator,span,long_threshold,short_threshold,mode,total_return,buy_hold_return,cagr,buy_hold_cagr,max_drawdown,buy_hold_max_drawdown,sharpe_like,return_drawdown_ratio,number_of_trades,balanced_score
contraction_score,5,1.5,-1.5,long_short_balanced,19.06607195039653,167.6571261119022,0.2944029285991412,0.554608728723476,-0.4345246325180673,-0.8339900882218972,0.9086274597771735,43.878000287138555,35,9.13193269573748
contraction_score,5,1.5,-2.0,long_short_balanced,19.06607195039653,167.6571261119022,0.2944029285991412,0.554608728723476,-0.4345246325180673,-0.8339900882218972,0.9086274597771735,43.878000287138555,35,9.13193269573748
contraction_score,5,1.5,-2.5,long_short_balanced,19.06607195039653,167.6571261119022,0.2944029285991412,0.554608728723476,-0.4345246325180673,-0.8339900882218972,0.9086274597771735,43.878000287138555,35,9.13193269573748
contraction_score,8,0.5,-0.5,long_short_balanced,37.78808285468071,167.6571261119022,0.36993027685869695,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8347234480030482,45.30999035641602,22,8.946235216669276
contraction_score,8,0.5,-1.0,long_short_balanced,37.78808285468071,167.6571261119022,0.36993027685869695,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8347234480030482,45.30999035641602,22,8.946235216669276
contraction_score,8,0.5,-1.5,long_short_balanced,37.78808285468071,167.6571261119022,0.36993027685869695,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8347234480030482,45.30999035641602,22,8.946235216669276
contraction_score,21,1.0,-0.5,long_short_balanced,28.97203701918799,167.6571261119022,0.33987117632897035,0.554608728723476,-0.6562303617855643,-0.8339900882218972,0.8684889312828027,44.149187093929605,32,8.927478694406917
contraction_score,21,1.0,-1.0,long_short_balanced,28.97203701918799,167.6571261119022,0.33987117632897035,0.554608728723476,-0.6562303617855643,-0.8339900882218972,0.8684889312828027,44.149187093929605,32,8.927478694406917
contraction_score,21,1.0,-1.5,long_short_balanced,28.97203701918799,167.6571261119022,0.33987117632897035,0.554608728723476,-0.6562303617855643,-0.8339900882218972,0.8684889312828027,44.149187093929605,32,8.927478694406917
contraction_score,21,1.0,-2.0,long_short_balanced,28.97203701918799,167.6571261119022,0.33987117632897035,0.554608728723476,-0.6562303617855643,-0.8339900882218972,0.8684889312828027,44.149187093929605,32,8.927478694406917
expansion_score,21,1.5,-0.5,long_short_balanced,37.25067361036359,167.6571261119022,0.36828668902190165,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8533961683390254,44.66560710545569,39,8.80640775097161
expansion_score,21,1.5,-1.0,long_short_balanced,37.25067361036359,167.6571261119022,0.36828668902190165,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8533961683390254,44.66560710545569,39,8.80640775097161
expansion_score,21,1.5,-1.5,long_short_balanced,37.25067361036359,167.6571261119022,0.36828668902190165,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8533961683390254,44.66560710545569,39,8.80640775097161
expansion_score,21,1.5,-2.0,long_short_balanced,37.25067361036359,167.6571261119022,0.36828668902190165,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8533961683390254,44.66560710545569,39,8.80640775097161
expansion_score,21,1.5,-2.5,long_short_balanced,37.25067361036359,167.6571261119022,0.36828668902190165,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.8533961683390254,44.66560710545569,39,8.80640775097161
contraction_score,21,1.5,-0.5,long_short_balanced,15.640203725791203,167.6571261119022,0.2737193986807336,0.554608728723476,-0.38872444738023004,-0.8339900882218972,0.8631891925346613,40.23467994152878,33,8.40988271086421
contraction_score,21,1.5,-1.0,long_short_balanced,15.640203725791203,167.6571261119022,0.2737193986807336,0.554608728723476,-0.38872444738023004,-0.8339900882218972,0.8631891925346613,40.23467994152878,33,8.40988271086421
contraction_score,21,1.5,-1.5,long_short_balanced,15.640203725791203,167.6571261119022,0.2737193986807336,0.554608728723476,-0.38872444738023004,-0.8339900882218972,0.8631891925346613,40.23467994152878,33,8.40988271086421
contraction_score,21,1.5,-2.0,long_short_balanced,15.640203725791203,167.6571261119022,0.2737193986807336,0.554608728723476,-0.38872444738023004,-0.8339900882218972,0.8631891925346613,40.23467994152878,33,8.40988271086421
contraction_score,21,1.5,-2.5,long_short_balanced,15.640203725791203,167.6571261119022,0.2737193986807336,0.554608728723476,-0.38872444738023004,-0.8339900882218972,0.8631891925346613,40.23467994152878,33,8.40988271086421
