feature_set,horizon_days,min_hold_days,regime_filter_mode,trend_confirmation_mode,volatility_filter_mode,reversal_filter_mode,long_probability_threshold,short_probability_threshold,threshold_source,signal_quality_entry_threshold,total_return,max_drawdown,sharpe_like,return_drawdown_ratio,balanced_score,number_of_trades,long_signal_days,short_signal_days,flat_signal_days,avg_signal_quality_score,abs_avg_signal_quality_score,avg_ml_quality_component,avg_momentum_quality_component,avg_trend_quality_component,avg_regime_quality_component,avg_reversal_penalty_component,avg_volatility_penalty_component,avg_compression_penalty_component,prediction_start,prediction_end,overall_rank,rank_within_horizon
selected_features,3,14,strict,none,none,soft,0.52,0.35,tuned,1.15,84.87199170816523,-0.7360760504894744,1.1113394280674884,115.30329189725329,47.707129628612,142,1911,195,1404,1.4189342105790066,1.7260640889367949,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,318,51
selected_features,60,3,soft,strict,soft,none,0.56,0.35,tuned,1.15,91.31922349539508,-0.8600727864166716,1.105337122171663,106.17615734112356,47.62277552658247,160,2003,289,1218,1.826560683225241,2.293843469318263,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,319,36
selected_features,14,7,none,soft,none,none,0.52,0.32,tuned,1.15,89.40913458605586,-0.8268227670381336,1.1048235127935793,108.13579179288885,47.51705850507461,143,1959,309,1242,1.8789337175296925,2.3654466561038454,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,320,23
selected_features,3,3,none,soft,none,none,0.52,0.35,tuned,1.15,85.78446591476472,-0.7610247991462464,1.103870494295281,112.72230026012528,47.32087350052502,197,1818,203,1489,1.693117963679675,2.0388185593067223,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,321,52
selected_features,14,7,none,none,soft,none,0.52,0.32,tuned,1.15,88.43913240076782,-0.8175954565818366,1.1247487806211878,108.16979435099829,47.26736634292013,135,1900,205,1405,1.5929740433731399,2.021894068644136,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,322,24
selected_features,14,7,soft,strict,none,none,0.52,0.32,tuned,1.15,86.71177815506874,-0.7817528122741877,1.0792796352198137,110.91968815924889,47.2660279353546,166,2156,420,934,2.151558485801179,2.6548856950023767,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,323,25
selected_features,14,3,soft,soft,soft,none,0.52,0.32,tuned,1.15,86.22354149503114,-0.7800175084971418,1.1169031612594735,110.5405206367199,47.04506079667271,173,1888,241,1381,1.8044033654347182,2.2304064919652165,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,324,26
selected_features,60,14,strict,soft,none,soft,0.56,0.35,tuned,1.15,87.61417987261123,-0.8150052284351331,1.0922353392128632,107.50137154437226,46.9020541038384,123,2051,449,1010,1.616929756070928,2.1168157150726654,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,325,37
selected_features,7,3,strict,strict,none,soft,0.52,0.35,tuned,1.15,78.23881960131479,-0.65006154996343,1.0950866324885433,120.3560179889369,46.66355286209852,225,2008,215,1287,1.8943534984564072,2.2852898798779746,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,326,96
selected_features,14,3,none,none,soft,soft,0.52,0.32,tuned,1.15,86.55955784231469,-0.8025724986903549,1.138085808783325,107.85263385371834,46.6515085331493,141,1819,134,1557,1.515217112934944,1.8688283854629844,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,327,27
selected_features,30,3,soft,none,none,soft,0.52,0.32,tuned,1.15,87.24035046161856,-0.8235458523971753,1.1014476931348123,105.93259647617623,46.38069881082152,167,1949,321,1240,1.579419765835512,2.093345216878426,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,328,8
selected_features,14,3,soft,strict,none,none,0.52,0.32,tuned,1.15,83.57392323034415,-0.7550405929199058,1.0818782069138284,110.6879868632568,46.25463097302457,195,2086,381,1043,2.151558485801179,2.6548856950023767,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,329,28
selected_features,60,7,soft,strict,none,soft,0.56,0.35,tuned,1.15,88.31105154538764,-0.8534024020278531,1.1017383860376357,103.48113777925056,46.246398452044765,131,2024,297,1189,1.8096060884163976,2.237120328579846,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,330,38
selected_features,30,3,none,soft,none,soft,0.52,0.32,tuned,1.15,88.33430759939957,-0.8603162575122557,1.1077025227398045,102.67655275378914,46.05990339164631,144,1979,209,1322,1.7539469546507997,2.1775064385569953,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,331,9
selected_features,3,7,soft,strict,none,none,0.52,0.35,tuned,1.15,84.02368041514984,-0.7755358555402112,1.071329539884048,108.34274110591815,45.917197865262736,182,2175,296,1039,1.9642578481083521,2.3584402417193373,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,332,53
selected_features,14,3,strict,none,none,soft,0.52,0.32,tuned,1.15,85.18330375808053,-0.8102454644718481,1.1204524634129878,105.13271285462433,45.63088522995376,165,1866,194,1450,1.6391815205311697,2.058566233297647,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,333,29
selected_features,30,3,strict,none,soft,soft,0.52,0.32,tuned,1.15,83.48708020408196,-0.777893567152128,1.1039664041491026,107.32455406429,45.619056156594624,153,1938,209,1363,1.5504360757233033,2.0051513049218417,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,334,10
selected_features,3,14,soft,none,none,soft,0.52,0.35,tuned,1.15,81.59346300897116,-0.7430526722993736,1.108144850314394,109.8084510704746,45.610763974022085,144,1930,163,1417,1.3755338272967594,1.6663227488819816,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,335,54
selected_features,30,3,soft,soft,soft,none,0.52,0.32,tuned,1.15,86.45620353033796,-0.8406417201642253,1.0928003165213669,102.84548275030666,45.51363556973992,162,2026,281,1203,1.798547104919,2.259121313455547,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,336,11
selected_features,14,14,soft,none,soft,none,0.52,0.32,tuned,1.15,85.81239024325066,-0.8373635790412599,1.1019356346337799,102.47924843053435,45.33653975740232,121,1977,280,1253,1.6165561190935565,2.056748995118659,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,337,30
selected_features,3,3,soft,strict,none,none,0.52,0.35,tuned,1.15,79.55993340803445,-0.7231030335363857,1.0701416145570837,110.02572208685262,44.937795212955365,203,2083,266,1161,1.9642578481083521,2.3584402417193373,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,338,55
selected_features,14,14,soft,soft,none,none,0.52,0.32,tuned,1.15,83.00561460203305,-0.7944408294573817,1.073615043642584,104.4830672395419,44.917012056971465,132,2017,463,1030,1.9037721439573456,2.4051620814412025,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,339,31
selected_features,14,7,none,none,none,soft,0.52,0.32,tuned,1.15,83.50340321591739,-0.8175954565818364,1.1145080117714592,102.13291003967217,44.573686456102365,136,1907,192,1411,1.5792061289074149,1.9738953332431601,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,340,32
selected_features,14,3,strict,none,soft,none,0.52,0.32,tuned,1.15,81.50465113345663,-0.7766459372211398,1.1071819310049225,104.94441189647175,44.50298397365664,177,1871,232,1407,1.6503945025881646,2.108009844329794,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,341,33
selected_features,3,14,soft,none,soft,soft,0.52,0.35,tuned,1.15,79.21933907367446,-0.7364357632913576,1.107272882876192,107.57128187205208,44.463058901405226,142,1859,151,1500,1.2725601613100195,1.596884066154226,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,342,56
selected_features,14,3,none,soft,soft,none,0.52,0.32,tuned,1.15,81.7745432420957,-0.7892057411001924,1.11200676221338,103.61625490470696,44.32830914396955,165,1874,209,1427,1.7756681009359931,2.189274786615188,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,343,34
selected_features,30,7,soft,soft,soft,soft,0.52,0.32,tuned,1.15,81.60437350561418,-0.8197774611117885,1.0917562468072723,99.54454394847804,43.493613701372674,127,2015,202,1293,1.6854406254866132,2.08026960247771,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,344,12
selected_features,3,7,soft,strict,soft,soft,0.52,0.35,tuned,1.15,75.91462442003383,-0.704639967596804,1.075424505306655,107.73533706715922,43.449053356803326,184,1916,202,1392,1.659212672371757,1.9800645529130245,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,345,57
selected_features,7,3,none,strict,none,none,0.52,0.35,tuned,1.15,77.98589223385659,-0.7456911938559279,1.089400496555574,104.58202118573489,43.36134808877849,200,2053,276,1181,1.984180351555019,2.4226043305855285,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,346,97
selected_features,60,7,none,soft,soft,none,0.56,0.35,tuned,1.15,80.10152360022478,-0.8108473457321221,1.089535308833161,98.78742777150035,42.88372081029396,136,1883,378,1249,1.5761256976159332,2.085603466444776,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,347,39
selected_features,3,7,soft,strict,none,soft,0.52,0.35,tuned,1.15,76.16649125425296,-0.730035404772333,1.06588101512758,104.33259915388084,42.83298130638129,172,2013,231,1266,1.8025397746569267,2.123431504066092,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,348,58
selected_features,3,7,none,strict,soft,soft,0.52,0.35,tuned,1.15,76.46503675737483,-0.7424709893324004,1.0808788785130137,102.9872383648674,42.64317757099999,172,1899,182,1429,1.6320185384372528,1.938751445422631,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,349,59
selected_features,3,7,strict,none,none,none,0.52,0.35,tuned,1.15,81.09598665793042,-0.8387706038869961,1.0880906611183823,96.68434525735493,42.61603352538281,191,1913,211,1386,1.52877317714471,1.9198691044482963,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,350,60
selected_features,3,14,soft,strict,none,soft,0.52,0.35,tuned,1.15,77.3563761424435,-0.776392369898155,1.057751203887055,99.6356728139805,42.24576986451693,144,2149,285,1076,1.8025397746569267,2.123431504066092,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,351,61
selected_features,14,7,soft,soft,none,soft,0.52,0.32,tuned,1.15,78.77429673062085,-0.8162773206983179,1.0995159568319945,96.50433098304157,42.023639149812865,137,1927,220,1363,1.7905985536253666,2.1809736532029707,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,352,35
selected_features,14,7,none,soft,soft,soft,0.52,0.32,tuned,1.15,79.0854490072961,-0.8294078259790898,1.1118567973723554,95.35170338420454,41.890365475636195,129,1884,163,1463,1.657469555425031,2.0262061087360195,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,353,36
selected_features,60,3,strict,soft,soft,none,0.56,0.35,tuned,1.15,78.68999979845358,-0.8209649356170071,1.0863919933734087,95.85062209668318,41.82115538703214,155,1914,354,1242,1.6321973417150297,2.172789776172809,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,354,40
selected_features,60,14,strict,none,none,soft,0.56,0.35,tuned,1.15,79.27088523421254,-0.8380763946228937,1.0767481634305025,94.58670563067437,41.7898730603207,119,1980,503,1027,1.4233670328552464,1.9985351302928354,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,355,41
selected_features,7,3,none,strict,soft,none,0.52,0.35,tuned,1.15,73.63085875615586,-0.7150328575657637,1.0919824976902428,102.97548983528188,41.76275839613752,205,1947,240,1323,1.846902292400741,2.236150685382335,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,356,98
selected_features,3,7,strict,strict,none,none,0.52,0.35,tuned,1.15,78.91023225081858,-0.8257540449923642,1.0590131228994375,95.56142380331697,41.747816472683326,188,2202,302,1006,1.9956766858595176,2.414986090152295,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,357,62
selected_features,3,14,none,strict,none,none,0.52,0.35,tuned,1.15,77.99301865028777,-0.8101424346425519,1.0503290374205303,96.27074859336255,41.712992433552834,147,2271,358,881,1.9397160967736404,2.315947043475856,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,358,63
selected_features,7,3,soft,strict,none,none,0.52,0.35,tuned,1.15,72.61730052720071,-0.6978754746885769,1.073538601211978,104.05481086666039,41.70354649855576,198,2084,288,1138,2.008846790414129,2.464572445747197,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,359,99
selected_features,60,14,soft,none,soft,soft,0.56,0.35,tuned,1.15,78.22149634943405,-0.8227108236207479,1.0927137166705925,95.07775284295091,41.64006074472917,98,1853,374,1283,1.3342532230836583,1.8244865605453482,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,360,42
selected_features,3,3,soft,soft,soft,soft,0.52,0.35,tuned,1.15,75.61162591219299,-0.7803833397409476,1.1041508352509795,96.89036408349347,41.09653420801825,188,1687,121,1702,1.4506872184685584,1.752648779343515,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,361,64
selected_features,60,3,none,soft,none,none,0.56,0.35,tuned,1.15,77.37697005573018,-0.8388092791178577,1.0852965383463058,92.24620182683775,40.70167357161049,146,1933,385,1192,1.6572878895003023,2.269252906051699,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,362,43
selected_features,60,3,strict,soft,none,none,0.56,0.35,tuned,1.15,76.45593438346674,-0.8189367796296059,1.071518759431519,93.35999589375719,40.63614008505549,162,1981,423,1106,1.7145828083143255,2.3540331502682017,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,363,44
selected_features,7,7,soft,strict,none,none,0.52,0.35,tuned,1.15,74.11534309841439,-0.7702193602760983,1.0687930147764009,96.22627905879499,40.55116209610993,170,2146,318,1046,2.008846790414129,2.464572445747197,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,364,100
selected_features,60,7,soft,strict,none,none,0.56,0.35,tuned,1.15,75.2811880407065,-0.8056683789770585,1.055713497096429,93.43942247837698,40.37065515814977,132,2139,392,979,1.9329826567489103,2.474115682736338,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,365,45
selected_features,30,3,soft,none,soft,none,0.52,0.32,tuned,1.15,75.51088392086731,-0.8194801018319569,1.0745751049950258,92.14486569236018,40.08398947419054,175,1952,352,1206,1.5995631689935668,2.139406824089858,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,366,13
selected_features,14,14,soft,strict,none,none,0.52,0.32,tuned,1.15,72.51692746425587,-0.7649108230811814,1.0361613532302112,94.804420693312,39.844480322718255,139,2212,503,795,2.151558485801179,2.6548856950023767,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,367,37
selected_features,3,3,strict,none,soft,soft,0.52,0.35,tuned,1.15,71.88397142591373,-0.7484319542728042,1.114712457047596,96.04610147325691,39.83902113955116,195,1629,120,1761,1.322619888187486,1.6484814810430306,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,368,65
selected_features,3,14,strict,strict,none,soft,0.52,0.35,tuned,1.15,74.1369309197983,-0.8022858840157305,1.0468353483226445,92.40712369101672,39.7900390310361,148,2175,316,1019,1.8380437753481886,2.1781016393154133,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,369,66
selected_features,30,3,none,soft,none,none,0.52,0.32,tuned,1.15,75.8499636000899,-0.846094360668784,1.0650507780638392,89.64716836090871,39.63957257369507,180,2051,376,1083,1.8661255659627383,2.4083824600704826,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,370,14
selected_features,14,7,soft,soft,none,none,0.52,0.32,tuned,1.15,73.45103048104227,-0.7939315770092674,1.0666911415526066,92.51556759806883,39.61335009220828,153,1975,359,1176,1.9037721439573456,2.4051620814412025,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,371,38
selected_features,14,14,strict,none,none,soft,0.52,0.32,tuned,1.15,74.96532242715749,-0.8379531466371535,1.0761985864049175,89.46242725861929,39.467310251816386,122,1972,296,1242,1.6391815205311697,2.058566233297647,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,372,39
selected_features,3,14,none,soft,soft,none,0.52,0.35,tuned,1.15,71.03070537746602,-0.7515839751540638,1.0674536525997873,94.50800938498689,39.356942299704535,144,2004,232,1274,1.5653754541721892,1.8617372892043496,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,373,67
selected_features,30,3,soft,soft,soft,soft,0.52,0.32,tuned,1.15,73.83328493819232,-0.8174936734293936,1.0793016629207794,90.31664383219139,39.293202738131505,138,1966,184,1360,1.6854406254866132,2.08026960247771,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,374,15
selected_features,60,3,strict,strict,soft,none,0.56,0.35,tuned,1.15,74.30185958982788,-0.8457220508672045,1.066127885506625,87.85612189446717,38.853774452185114,162,1997,308,1205,1.8586306447257486,2.3463371779991746,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,375,46
selected_features,3,14,none,strict,none,soft,0.52,0.35,tuned,1.15,71.33274167613553,-0.7816600499747552,1.0457707777377634,91.2580113035575,38.75036947329193,145,2153,265,1092,1.7764287667324086,2.0830580617602616,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,376,68
selected_features,14,7,strict,none,none,soft,0.52,0.32,tuned,1.15,72.89869872098552,-0.823774852176797,1.0846099283871946,88.49347431322185,38.63419938865455,142,1918,223,1369,1.6391815205311697,2.058566233297647,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,377,40
selected_features,60,14,strict,soft,none,none,0.56,0.35,tuned,1.15,71.2505657586603,-0.7936815614591515,1.0437969579697497,89.77223261640225,38.46484323434401,119,2108,535,867,1.7145828083143255,2.3540331502682017,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,378,47
selected_features,30,7,strict,none,soft,soft,0.52,0.32,tuned,1.15,70.83728211233716,-0.7940890431508719,1.06964683165981,89.20571656707587,38.20409303425866,135,1979,238,1293,1.5504360757233033,2.0051513049218417,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,379,16
selected_features,7,3,strict,strict,soft,soft,0.52,0.35,tuned,1.15,67.05301142613163,-0.7049189855556907,1.079999852499691,95.1215853170325,38.191071707676265,223,1917,186,1407,1.7633295419385604,2.157128622564623,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,380,101
selected_features,14,7,none,strict,soft,none,0.52,0.32,tuned,1.15,71.18700013157097,-0.8039054101591703,1.0634923569023382,88.5514629357653,38.1477331888412,143,1992,305,1213,2.0007993299021756,2.419553233711563,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,381,41
selected_features,30,14,none,soft,none,soft,0.52,0.32,tuned,1.15,72.98451090553404,-0.8579151783719505,1.0571420494170507,85.07194271120761,37.977347558232765,115,2073,305,1132,1.7539469546507997,2.1775064385569953,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,382,17
selected_features,30,7,soft,none,none,soft,0.52,0.32,tuned,1.15,72.0352183803469,-0.8365833762254276,1.0597885845513555,86.10644249872847,37.85905079816095,149,1997,364,1149,1.579419765835512,2.093345216878426,0.9804382773345159,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,383,18
selected_features,3,14,none,none,soft,soft,0.52,0.35,tuned,1.15,68.607805314513,-0.7579393962433224,1.0856013950338579,90.51885369010128,37.846648575331855,136,1859,94,1557,1.245496271924086,1.5596397480411006,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,384,69
selected_features,3,3,soft,strict,none,soft,0.52,0.35,tuned,1.15,67.60276780795536,-0.7421234198817848,1.054764801166465,91.09369950718443,37.567083649379526,187,1925,198,1387,1.8025397746569267,2.123431504066092,0.840825153225227,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,385,70
selected_features,7,14,strict,strict,soft,none,0.52,0.35,tuned,1.15,67.44057809854426,-0.7449050434074498,1.0374094336634831,90.53580546326825,37.45929651973984,156,2229,335,946,1.909735451447506,2.335861910363763,0.8761898916193999,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,386,102
selected_features,14,14,none,soft,none,soft,0.52,0.32,tuned,1.15,70.89384224163831,-0.83736357904126,1.0737903923216046,84.66315471089423,37.29590577818132,117,1971,252,1287,1.76073517201873,2.140815512472279,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,387,42
selected_features,60,3,soft,soft,none,soft,0.56,0.35,tuned,1.15,68.79062998191375,-0.7861746434775683,1.0708989764594428,87.5004435116668,37.23137403432133,149,1857,319,1334,1.5851576919112895,2.0661019302895838,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,388,48
selected_features,60,3,soft,soft,soft,none,0.56,0.35,tuned,1.15,69.62179024814189,-0.817809441852936,1.0720379512315032,85.13204505244848,36.95589756554711,155,1868,338,1304,1.600901359620266,2.121197424963181,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,389,49
selected_features,60,14,soft,soft,soft,soft,0.56,0.35,tuned,1.15,70.8174023079909,-0.8540770907475235,1.0678626811237977,82.91687375200357,36.91275101775691,111,1940,367,1203,1.5035011884286644,1.944446226601138,0.8177115779335068,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,390,50
selected_features,14,7,none,none,none,none,0.52,0.32,tuned,1.15,68.47666563434271,-0.7980968697800341,1.0650533171207792,85.79994262252372,36.760135788574786,159,1933,305,1272,1.6569630593456106,2.1869870855088096,0.9786361953517102,0.5527404912945786,0.5052866882426248,0.06941595441595441,0.703149151758622,0.7175559770505242,0.5368690820054131,2016-10-06,2026-05-16,391,43
