date,price,btc_return_1d,ml_prob_up_7d,ml_prob_up_14d,ml_prob_up_30d,ml_prob_up_60d,ml_position_raw_7d,ml_position_raw_14d,ml_position_raw_30d,ml_position_raw_60d,actual_direction_7d,actual_direction_14d,actual_direction_30d,actual_direction_60d,weighting_method,weighting_label,ensemble_probability,ensemble_vote_score,ensemble_actual_vote,ensemble_signal,ensemble_actual_signal,ensemble_confidence,ensemble_position,ensemble_strategy_return,buy_hold_return,ensemble_strategy_equity,buy_hold_equity,ensemble_strategy_drawdown
2021-02-24,49705.33203125,0.0180423268866849,0.4750538908310511,0.4173722881886743,0.3247103892135654,0.5061945108055357,0,0,0,0,1,1,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.45918297206215386,0.0,0.8089382032233677,0,1,0.04081702793784614,0.0,0.0,0.0180423268866849,169.20050614440046,81.0825931705116,0.0
2021-02-25,47093.8515625,-0.0525392420094518,0.4770145251689635,0.4156162763145965,0.326481172253337,0.5022197724816788,0,0,0,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.46012700827409736,0.0,0.9999999999999999,0,1,0.03987299172590264,0.0,-0.0,-0.0525392420094518,169.20050614440046,76.82257518517217,0.0
2021-02-26,46339.76171875,-0.0160124903512981,0.4752089773192857,0.4330124363206765,0.3368329074254846,0.4949530866153192,0,0,0,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.4610224199799703,0.0,0.9999999999999999,0,1,0.03897758002002971,0.0,-0.0,-0.0160124903512981,169.20050614440046,75.59245444125773,0.0
2021-02-27,46188.453125,-0.0032652000816995,0.4455868957491085,0.411910029290939,0.3375088253679654,0.488082619412686,0,0,0,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.4370089425669056,0.0,0.9999999999999999,0,1,0.06299105743309441,0.0,-0.0,-0.0032652000816995,169.20050614440046,75.34562995284027,0.0
2021-02-28,45137.76953125,-0.0227477545287462,0.4218313505910612,0.3849752840619553,0.3242697060783088,0.4910002893497715,0,0,0,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.416276791542929,0.0,0.9999999999999999,0,1,0.08372320845707099,0.0,-0.0,-0.0227477545287462,169.20050614440046,73.63168605785931,0.0
2021-03-01,49631.2421875,0.0995501705758645,0.3980076991775254,0.3795126739306303,0.3208137168553981,0.489380315738585,0,0,0,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.3983598047485808,0.0,0.9999999999999999,0,1,0.10164019525141921,0.0,0.0,0.0995501705758645,169.20050614440046,80.96173296470772,0.0
2021-03-02,48378.98828125,-0.0252311618862803,0.3849200215197398,0.3673567841370953,0.3034321186794387,0.4937046377746704,0,0,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.3866986492130634,-0.08051935889440033,0.9999999999999999,0,1,0.15356103023413675,0.0,-0.0,-0.0252311618862803,169.20050614440046,78.91897437368138,0.0
2021-03-03,50538.2421875,0.0446320599698619,0.3794860064965059,0.3641577886616758,0.308319327268536,0.4936252040428509,0,0,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.3828683884040137,-0.08051935889440033,0.9999999999999999,0,1,0.15739129104318644,0.0,0.0,0.0446320599698619,169.20050614440046,82.44129077068753,0.0
2021-03-04,48561.16796875,-0.0391203598141568,0.3710805999362501,0.3645987275362759,0.3043933213372397,0.4979652271044909,0,0,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.3770749615109028,-0.08051935889440033,0.9999999999999999,0,1,0.16318471793629735,0.0,-0.0,-0.0391203598141568,169.20050614440046,79.21615781219471,0.0
2021-03-05,48927.3046875,0.0075397016600922,0.3523373948068261,0.3364244244995843,0.2766096860612861,0.487266226242153,0,0,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.35727024807148533,-0.08051935889440033,0.9999999999999999,0,1,0.18298943137571483,0.0,0.0,0.0075397016600922,169.20050614440046,79.81342400875744,0.0
2021-03-06,48912.3828125,-0.0003049805235605,0.3513292607581035,0.3340597112723339,0.2758868920056435,0.4681033602543873,0,0,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.35439223169946404,-0.08051935889440033,0.9999999999999999,0,1,0.18586744774773611,0.0,-0.0,-0.0003049805235605,169.20050614440046,79.78908246891609,0.0
2021-03-07,51206.69140625,0.0469064981467979,0.3330374674365668,0.2938819781192581,0.2582117594469714,0.4501613929129056,-1,-1,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.3336260807508732,-0.9044691016116838,0.9999999999999999,-1,1,0.6186084700549688,0.0,0.0,0.0469064981467979,169.20050614440046,83.53170891787902,0.0
2021-03-08,52246.5234375,0.020306565464276,0.3305562447328201,0.2972643963146881,0.2611350390324456,0.4444391313989557,-1,-1,-1,0,1,1,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.331955587702763,-0.9044691016116838,0.9999999999999999,-1,1,0.620278963103079,-1.0,-0.020306565464276,0.020306565464276,165.76462498979055,85.22795103336277,-0.020306565464276116
2021-03-09,54824.1171875,0.049335220420617,0.3277729671198822,0.3122577631483655,0.2579730675707908,0.4339242380837089,-1,-1,-1,0,1,0,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.33048045762364037,-0.9044691016116838,0.7662947110176935,-1,1,0.6217540931822015,-1.0,-0.049335220420617,0.049335220420617,157.5865906779783,89.43269078359127,-0.06863995700172743
2021-03-10,56008.55078125,0.0216042437983854,0.3346537077948368,0.3609078033191689,0.2951244364807842,0.4397619809410353,-1,0,-1,0,1,0,1,1,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.34457978446350884,-0.7876164571205306,0.7662947110176935,-1,1,0.5492284440967565,-1.0,-0.0216042437983854,0.0216042437983854,154.18205155361488,91.3648164388256,-0.0887612864347368
2021-03-11,57805.12109375,0.0320767148487162,0.3294617850783161,0.3643496626351769,0.2977892037356636,0.4350946625125618,-1,0,-1,0,1,0,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.341079473567914,-0.7876164571205306,0.5752329142410614,-1,1,0.5527287549923513,-1.0,-0.0320767148487162,0.0320767148487162,149.23639785113951,94.2954996029391,-0.11799083080888084
2021-03-12,57332.08984375,-0.0081832066268457,0.3203663856940233,0.3637703817863636,0.3073947909437876,0.4326777865446096,-1,0,-1,0,1,0,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.33512300194827677,-0.7876164571205306,0.5752329142410614,-1,1,0.5586852266119886,-1.0,0.0081832066268457,-0.0081832066268457,150.45763013100154,93.52386004570661,-0.11077316753061739
2021-03-13,61243.0859375,0.0682165276795043,0.3201947223333684,0.3753313515338479,0.3120488675791297,0.4262729675117109,-1,0,-1,0,0,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.3361154343226574,-0.7876164571205306,-0.9999999999999999,-1,-1,0.557692794237608,-1.0,-0.0682165276795043,0.0682165276795043,140.19393304057746,99.90373303320865,-0.17143313436112284
2021-03-14,59302.31640625,-0.0316896103705583,0.6104998210267221,0.3837249158571764,0.6695531621551598,0.5646036389260195,1,0,1,1,0,0,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5843710073129904,0.8831473555088467,-0.8389612822111993,1,-1,0.5259446850674138,-1.0,0.0316896103705583,-0.0316896103705583,144.63662415494952,96.737822658822,-0.14517617322307208
2021-03-15,55907.19921875,-0.0572510045685531,0.6082446914370063,0.4020437332304286,0.6863336016095587,0.5663973551472596,1,0,1,1,0,1,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5864395195268967,0.8831473555088467,-0.6052559932288929,1,-1,0.52801319728132,1.0,-0.0572510045685531,-0.0572510045685531,136.35603212467439,91.19948513182989,-0.19411569603518608
2021-03-16,56804.90234375,0.0160570219496691,0.6069956333229841,0.3948267201724793,0.6936598081308376,0.5664786879369134,1,0,1,1,0,1,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5853106583444927,0.8831473555088467,-0.6052559932288929,1,-1,0.526884336098916,1.0,0.0160570219496691,0.0160570219496691,138.5455039254701,92.66387726639022,-0.18117559407752915
2021-03-17,58870.89453125,0.0363699628422531,0.6023741484771549,0.3986773933335625,0.7008986701747923,0.582333119164224,1,0,1,1,0,1,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5845902377519395,0.8831473555088467,-0.6052559932288929,1,-1,0.5261639155063629,1.0,0.0363699628422531,0.0363699628422531,143.58439875520068,96.03405903938793,-0.15139498085979886
2021-03-18,57858.921875,-0.0171896938938616,0.6006384497670789,0.4021754562785671,0.7006096869720346,0.5912821666150201,1,0,1,1,0,1,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5846033299368472,0.8831473555088467,-0.6052559932288929,1,-1,0.5261770076912705,1.0,-0.0171896938938616,-0.0171896938938616,141.11622689266463,94.38326296111582,-0.16598224137561335
2021-03-19,58346.65234375,0.0084296501376868,0.6005941169379754,0.4136524767489842,0.699736000293932,0.6054773364912152,1,0,1,1,0,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5871988311547315,0.8831473555088467,-0.7662947110176935,1,-1,0.5287725089091548,1.0,0.0084296501376868,0.0084296501376868,142.3057873141202,95.17888084673132,-0.15895176346179218
2021-03-20,58313.64453125,-0.0005657190459794,0.6058499972306427,0.4368930339043647,0.6901116414283985,0.60806089976168,1,0,1,1,0,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5931028323360027,0.8831473555088467,-0.9999999999999999,1,-1,0.534676510090426,1.0,-0.0005657190459794,-0.0005657190459794,142.22528221988352,95.12503634106132,-0.15942756046778916
2021-03-21,57523.421875,-0.0135512479558111,0.6009105027193505,0.4212586814729034,0.5807828335418455,0.4756367519551531,1,0,1,0,0,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5663295313458621,0.7876164571205306,-0.7662947110176935,1,-1,0.4601377599061274,1.0,-0.0135512479558111,-0.0135512479558111,140.29795215493667,93.83597338679806,-0.1708183660207112
2021-03-22,54529.14453125,-0.052053185400838,0.6129706899343444,0.4286470836651433,0.5792177051643038,0.4826079561428832,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5762605513297309,0.7876164571205306,0.6478994854345671,1,1,0.4700687798899962,1.0,-0.052053185400838,-0.052053185400838,132.99499684005784,88.95151206682695,-0.213979911345205
2021-03-23,54738.9453125,0.0038474981233158,0.6105716598925841,0.4244023359632011,0.5799076379561917,0.4861102952823404,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.574458328705011,0.7876164571205306,0.6478994854345671,1,1,0.46826655726527633,1.0,0.0038474981233158,0.0038474981233158,133.50669484081035,89.29375284257017,-0.2109557005292172
2021-03-24,52774.265625,-0.035891807492523,0.6196844214990461,0.4322400928956886,0.5745156089442549,0.4816432963102655,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5809568994741237,0.7876164571205306,0.6478994854345671,1,1,0.474765128034389,1.0,-0.035891807492523,-0.035891807492523,128.714898250621,86.08883865525972,-0.23927592662889507
2021-03-25,51704.16015625,-0.0202770319222229,0.6287527281811456,0.4352608386946633,0.5897583497262375,0.5250083487381395,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5930920930824566,0.7876164571205306,0.6478994854345671,1,1,0.4869003216427219,1.0,-0.0202770319222229,-0.0202770319222229,126.10494214992748,84.34321252569993,-0.25470115294864437
2021-03-26,55137.3125,0.0663999247521864,0.6250833146541326,0.4293983788180521,0.5918955279433675,0.5215589141014685,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5896549741156221,0.7876164571205306,0.6478994854345671,1,1,0.4834632026758874,1.0,0.0663999247521864,0.0663999247521864,134.4783008195615,89.94359549076407,-0.20521336558654302
2021-03-27,55973.51171875,0.0151657594618888,0.6231427680859564,0.4392209568308919,0.5876059729831377,0.5268662844863747,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5895922391304227,0.7876164571205306,0.6478994854345671,1,1,0.483400467690688,1.0,0.0151657594618888,0.0151657594618888,136.51776638263448,91.30765842511443,-0.19315982266550447
2021-03-28,55950.74609375,-0.0004067213991215,0.625737485405018,0.4482063758446042,0.5787171265654132,0.5303898406546373,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5920978104624713,0.7876164571205306,0.6478994854345671,1,1,0.48590603902273666,1.0,-0.0004067213991215,-0.0004067213991215,136.4622416856864,91.27052164652926,-0.19348798183129734
2021-03-29,57750.19921875,0.0321613785450665,0.6254152953067089,0.4398674749627025,0.5765928215140073,0.525527688202641,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5902600346860045,0.7876164571205306,0.6478994854345671,1,1,0.48406826324626984,1.0,0.0321613785450665,0.0321613785450665,140.8510554976481,94.20590744320897,-0.16754944351382817
2021-03-30,58917.69140625,0.0202162451955827,0.6168108878210841,0.4124022049252469,0.5695293138758046,0.5338014792862668,1,0,1,0,0,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5811881472741459,0.7876164571205306,-0.7662947110176935,1,-1,0.47499637583441123,1.0,0.0202162451955827,0.0202162451955827,143.6985349716452,96.11039716695326,-0.15072041895070443
2021-03-31,58918.83203125,1.9359634988669328e-05,0.5978697330859655,0.3947587162004607,0.5615166353777865,0.5321630346910978,1,0,1,0,0,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.564931525588527,0.7876164571205306,-0.7662947110176935,1,-1,0.4587397541487923,1.0,1.9359634988669328e-05,1.9359634988669328e-05,143.70131692283064,96.11225782916102,-0.15070397720801199
2021-04-01,59095.80859375,0.0030037350775407,0.5858372302542297,0.3849248270443694,0.5673375057450832,0.5277132408292117,1,0,1,0,0,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5553178617432002,0.7876164571205306,-0.7662947110176935,1,-1,0.4491260903034655,1.0,0.0030037350775407,0.0030037350775407,144.13295760916054,96.40095358938412,-0.14815291695313593
2021-04-02,59384.3125,0.0048819690112593,0.5795124372326353,0.38083786285312,0.5716587298453077,0.5265073777133432,1,0,1,0,0,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5506007913844586,0.7876164571205306,-0.7662947110176935,1,-1,0.4444090199447239,1.0,0.0048819690112593,0.0048819690112593,144.83661024170962,96.87158005746335,-0.14399422589136945
2021-04-03,57603.890625,-0.0299813502934802,0.5775657765464504,0.387331751630573,0.5683104042843926,0.5284055100155751,1,0,1,0,1,1,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5498948665952605,0.7876164571205306,0.6478994854345671,1,1,0.44370309515552586,1.0,-0.0299813502934802,-0.0299813502934802,140.49421309473266,93.96723928227763,-0.169658434858162
2021-04-04,58758.5546875,0.0200448971410081,0.5726379413027791,0.3832977972586168,0.5632845892392944,0.5217895287928448,1,0,1,0,1,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5449023243225237,0.7876164571205306,0.41419419645226074,1,1,0.43871055288278904,1.0,0.0200448971410081,0.0200448971410081,143.31040514512344,95.85080292831539,-0.15301432359299028
2021-04-05,59057.87890625,0.0050941385529632,0.5604763857914878,0.3809708052565124,0.5678779436346914,0.5218041801011586,1,0,1,0,1,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5364022621451559,0.7876164571205306,0.41419419645226074,1,1,0.43021049070542117,1.0,0.0050941385529632,0.0050941385529632,144.040448205014,96.33908019884501,-0.14869966120499756
2021-04-06,58192.359375,-0.0146554455947182,0.563276022998708,0.4054303083524117,0.5850077104730411,0.5156310064601651,1,0,1,0,1,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5420295841301659,0.7876164571205306,0.41419419645226074,1,1,0.4358378126904312,1.0,-0.0146554455947182,-0.0146554455947182,141.92947125290658,94.92718805034565,-0.161175847004973
2021-04-07,56048.9375,-0.0368333901223608,0.5770172597838376,0.3990682329623038,0.5891235005901652,0.5118068689807903,1,0,1,0,1,0,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5509686249457926,0.7876164571205306,0.5752329142410614,1,1,0.4447768535060579,1.0,-0.0368333901223608,-0.0368333901223608,136.7017276683879,91.43069789966856,-0.1920725842762976
2021-04-08,58323.953125,0.0405898082367752,0.5564208190812715,0.3932523681189933,0.5824659519298878,0.5142658832560618,1,0,1,0,1,0,1,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5354241925972101,0.7876164571205306,0.5752329142410614,1,1,0.4292324211574754,1.0,0.0405898082367752,0.0405898082367752,142.25042458008363,95.14185239437063,-0.15927896540283915
2021-04-09,58245.00390625,-0.0013536328475677,0.5520888955962618,0.3851981308137385,0.5600623460171685,0.4901241557832606,1,0,1,0,1,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5273097382436063,0.7876164571205306,0.41419419645226074,1,1,0.4211179668038716,1.0,-0.0013536328475677,-0.0013536328475677,142.05786973279157,95.01306525779117,-0.16041699301091095
2021-04-10,59793.234375,0.0265813437190596,0.5532861065321263,0.3925999819225093,0.5770361566738043,0.544435579314882,1,0,1,0,1,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5355763479333017,0.7876164571205306,0.41419419645226074,1,1,0.429384576493567,1.0,0.0265813437190596,0.0265813437190596,145.8339587961563,97.53864020320997,-0.13809974852145235
2021-04-11,60204.96484375,0.0068859039497308,0.5267979723787893,0.3899806762961532,0.5746935713797009,0.5270575198942925,1,0,1,0,0,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.5146918272521512,0.7876164571205306,-0.9999999999999999,1,-1,0.40850005581241655,1.0,0.0068859039497308,0.0068859039497308,146.83815742903565,98.21028191103663,-0.1321647861755222
2021-04-12,59893.453125,-0.0051741865402374,0.5347715841176034,0.3813072967903396,0.5729115508186391,0.5205778867382806,1,0,1,0,0,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.518553945313385,0.7876164571205306,-0.9999999999999999,1,-1,0.41236217387365026,1.0,-0.0051741865402374,-0.0051741865402374,146.07838941127306,97.70212359225962,-0.13665512745803687
2021-04-13,63503.45703125,0.0602737647922182,0.4823256485999525,0.3553931460165165,0.5471227059944985,0.5374779701845406,0,0,1,0,0,0,0,0,balanced_score_weighted_voting,Balanced Score Weighted Voting,0.47797941835002733,0.08051935889440033,-0.9999999999999999,0,-1,0.062280261097172836,1.0,0.0602737647922182,0.0602737647922182,154.8830838958742,103.59099840935971,-0.08461808167587503
