date,source,rule_name,transit_planet,target,aspect,aspect_angle,orb,orb_factor,aspect_weight,target_weight,multiplier,market_regime,volatility_state,applied_weight_profile,effective_planet_multiplier,effective_aspect_multiplier,effective_target_multiplier,bullish,bearish,reversal,volatility,compression,trend_start,trend_end
2020-06-15,aspect,Mars acceleration,Mars,Sun,sextile,60.0,0.3713,0.8144,0.55,1.1,0.4927,Sideways,Low Volatility,global,1.0,1.0,1.0,0.39415638937870956,0.0,0.0,0.4926954867233869,0.0,0.24634774336169346,0.0
2020-06-15,aspect,Mars conflict,Mars,Saturn,opposition,180.0,0.039,0.9805,0.9,1.1,0.9707,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.8736228141331327,0.5824152094220885,1.358968821984873,0.0,0.0,0.0
2020-06-15,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.6489,0.7837,1.0,1.15,0.9013,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.8025338417250394,0.7210135366900158,0.0,1.0815203050350235,0.0,0.9012669208625197
2020-06-15,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2677,0.5774,0.55,1.1,0.3493,Sideways,Low Volatility,global,1.0,1.0,1.0,0.27947498376400726,0.0,0.0,0.0,0.10480311891150271,0.17467186485250452,0.0
2020-06-15,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0211,0.3263,0.55,1.25,0.2243,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17947089722693002,0.0,0.0,0.0,0.06730158646009875,0.11216931076683126,0.0
2020-06-15,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.2308,0.2564,1.0,1.1,0.2821,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2820557605954567,0.2820557605954567,0.5641115211909133,0.2820557605954567,0.0,0.2820557605954567,0.2820557605954567
2020-06-16,aspect,Mars acceleration,Mars,Sun,sextile,60.0,0.2679,0.866,0.55,1.1,0.524,Sideways,Low Volatility,global,1.0,1.0,1.0,0.4191680870480805,0.0,0.0,0.5239601088101006,0.0,0.2619800544050503,0.0
2020-06-16,aspect,Mars conflict,Mars,Saturn,opposition,180.0,0.6782,0.6609,0.9,1.1,0.6543,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.5888792366460865,0.3925861577640577,0.9160343681161346,0.0,0.0,0.0
2020-06-16,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.7007,0.7664,1.0,1.15,0.8814,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.7627817165118338,0.7051126866047336,0.0,1.0576690299071003,0.0,0.8813908582559169
2020-06-16,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2636,0.5788,0.55,1.1,0.3502,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28014136987768307,0.0,0.0,0.0,0.10505301370413116,0.17508835617355192,0.0
2020-06-16,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0252,0.3249,0.55,1.25,0.2234,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17871364027957104,0.0,0.0,0.0,0.06701761510483913,0.11169602517473189,0.0
2020-06-16,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.2105,0.2632,1.0,1.1,0.2895,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2894739499220559,0.2894739499220559,0.5789478998441118,0.2894739499220559,0.0,0.2894739499220559,0.2894739499220559
2020-06-17,aspect,Moon sentiment trigger,Moon,Moon,square,90.0,0.8976,0.1024,0.85,1.0,0.087,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.021757878484585012,0.03481260557533602,0.0,0.0,0.0
2020-06-17,aspect,Mars acceleration,Mars,Sun,sextile,60.0,0.9049,0.5476,0.55,1.1,0.3313,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2650238900242717,0.0,0.0,0.3312798625303396,0.0,0.1656399312651698,0.0
2020-06-17,aspect,Mars conflict,Mars,Saturn,opposition,180.0,1.3151,0.3424,0.9,1.1,0.339,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.30511378303407505,0.20340918868938335,0.4746214402752278,0.0,0.0,0.0
2020-06-17,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.7537,0.7488,1.0,1.15,0.8611,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.7221364985940188,0.6888545994376076,0.0,1.0332818991564112,0.0,0.8610682492970094
2020-06-17,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.26,0.58,0.55,1.1,0.3509,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28071959911661365,0.0,0.0,0.0,0.10526984966873011,0.17544974944788352,0.0
2020-06-17,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0288,0.3237,0.55,1.25,0.2226,Sideways,Low Volatility,global,1.0,1.0,1.0,0.1780565615989682,0.0,0.0,0.0,0.06677121059961308,0.11128535099935513,0.0
2020-06-17,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.19,0.27,1.0,1.1,0.297,Sideways,Low Volatility,global,1.0,1.0,1.0,0.29698536893899175,0.29698536893899175,0.5939707378779835,0.29698536893899175,0.0,0.29698536893899175,0.29698536893899175
2020-06-18,aspect,Moon sentiment trigger,Moon,MC,conjunction,0.0,0.356,0.644,1.0,1.25,0.805,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.20124074971068162,0.3219851995370906,0.0,0.0,0.0
2020-06-18,aspect,Mars acceleration,Mars,Sun,sextile,60.0,1.5395,0.2302,0.55,1.1,0.1393,Sideways,Low Volatility,global,1.0,1.0,1.0,0.11142939953684323,0.0,0.0,0.13928674942105404,0.0,0.06964337471052702,0.0
2020-06-18,aspect,Mars conflict,Mars,Saturn,opposition,180.0,1.9498,0.0251,0.9,1.1,0.0248,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.022360289182218187,0.014906859454812123,0.03478267206122829,0.0,0.0,0.0
2020-06-18,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.8079,0.7307,1.0,1.15,0.8403,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.6806173423230404,0.6722469369292162,0.0,1.0083704053938243,0.0,0.8403086711615202
2020-06-18,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.257,0.581,0.55,1.1,0.3515,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28120958025116566,0.0,0.0,0.0,0.10545359259418711,0.17575598765697853,0.0
2020-06-18,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0318,0.3227,0.55,1.25,0.2219,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17749976485515906,0.0,0.0,0.0,0.06656241182068463,0.1109373530344744,0.0
2020-06-18,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.1693,0.2769,1.0,1.1,0.3046,Sideways,Low Volatility,global,1.0,1.0,1.0,0.30458722732516136,0.30458722732516136,0.6091744546503227,0.30458722732516136,0.0,0.30458722732516136,0.30458722732516136
2020-06-19,aspect,Moon sentiment trigger,Moon,Jupiter,trine,120.0,0.1226,0.8774,0.75,1.15,0.7568,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.18919265720237613,0.3027082515238018,0.0,0.0,0.0
2020-06-19,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.8632,0.7123,1.0,1.15,0.8191,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.6382441609113165,0.6552976643645266,0.0,0.9829464965467899,0.0,0.8191220804556583
2020-06-19,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2545,0.5818,0.55,1.1,0.352,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28161125645951873,0.0,0.0,0.0,0.1056042211723195,0.1760070352871992,0.0
2020-06-19,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0343,0.3219,0.55,1.25,0.2213,Sideways,Low Volatility,global,1.0,1.0,1.0,0.1770433146183943,0.0,0.0,0.0,0.06639124298189784,0.11065207163649642,0.0
2020-06-19,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.1483,0.2839,1.0,1.1,0.3123,Sideways,Low Volatility,global,1.0,1.0,1.0,0.31227666808008697,0.31227666808008697,0.6245533361601739,0.31227666808008697,0.0,0.31227666808008697,0.31227666808008697
2020-06-20,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.9195,0.6935,1.0,1.15,0.7975,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.595037639503304,0.6380150558013216,0.0,0.9570225837019823,0.0,0.797518819751652
2020-06-20,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2525,0.5825,0.55,1.1,0.3524,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2819246081576803,0.0,0.0,0.0,0.1057217280591301,0.17620288009855017,0.0
2020-06-20,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0363,0.3212,0.55,1.25,0.2209,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17668723314321066,0.0,0.0,0.0,0.066257712428704,0.11042952071450667,0.0
2020-06-20,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.1271,0.291,1.0,1.1,0.3201,Sideways,Low Volatility,global,1.0,1.0,1.0,0.32005076416640466,0.32005076416640466,0.6401015283328093,0.32005076416640466,0.0,0.32005076416640466,0.32005076416640466
2020-06-21,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.94,0.02,1.0,1.1,0.022,Sideways,Low Volatility,global,1.0,1.0,1.0,0.04400217909988358,0.0,0.0,0.004400217909988359,0.0,0.02640130745993015,0.0
2020-06-21,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,0.9769,0.6744,1.0,1.15,0.7755,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.5510192484272465,0.6204076993708987,0.0,0.9306115490563478,0.0,0.7755096242136232
2020-06-21,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2511,0.583,0.55,1.1,0.3527,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28214965659859786,0.0,0.0,0.0,0.10580612122447418,0.17634353537412364,0.0
2020-06-21,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0376,0.3208,0.55,1.25,0.2205,Sideways,Low Volatility,global,1.0,1.0,1.0,0.1764314962785316,0.0,0.0,0.0,0.06616181110444934,0.11026968517408224,0.0
2020-06-21,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.1057,0.2981,1.0,1.1,0.3279,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3279065206027933,0.3279065206027933,0.6558130412055866,0.3279065206027933,0.0,0.3279065206027933,0.3279065206027933
2020-06-22,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.8344,0.0552,1.0,1.1,0.0607,Sideways,Low Volatility,global,1.0,1.0,1.0,0.12140970453114817,0.0,0.0,0.012140970453114817,0.0,0.0728458227186889,0.0
2020-06-22,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-22,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.0354,0.6549,1.0,1.15,0.7531,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.5062112430606438,0.6024844972242576,0.0,0.9037267458363862,0.0,0.7531056215303219
2020-06-22,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2503,0.5832,0.55,1.1,0.3529,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2822864680899462,0.0,0.0,0.0,0.10585742553372982,0.17642904255621636,0.0
2020-06-22,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0385,0.3205,0.55,1.25,0.2203,Sideways,Low Volatility,global,1.0,1.0,1.0,0.1762760286747266,0.0,0.0,0.0,0.06610351075302247,0.11017251792170413,0.0
2020-06-22,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.0841,0.3053,1.0,1.1,0.3358,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3358408721036976,0.3358408721036976,0.6716817442073952,0.3358408721036976,0.0,0.3358408721036976,0.3358408721036976
2020-06-23,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.727,0.091,1.0,1.1,0.1001,Sideways,Low Volatility,global,1.0,1.0,1.0,0.20022192909223124,0.0,0.0,0.020022192909223125,0.0,0.12013315745533874,0.0
2020-06-23,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-23,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.0948,0.6351,1.0,1.15,0.7303,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.4606366397775594,0.5842546559110238,0.0,0.8763819838665357,0.0,0.7303183198887797
2020-06-23,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.25,0.5833,0.55,1.1,0.3529,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28233515864743347,0.0,0.0,0.0,0.10587568449278754,0.1764594741546459,0.0
2020-06-23,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0388,0.3204,0.55,1.25,0.2203,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17622069849576386,0.0,0.0,0.0,0.06608276193591144,0.1101379365598524,0.0
2020-06-23,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.0622,0.3126,1.0,1.1,0.3439,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3438506893392325,0.3438506893392325,0.687701378678465,0.3438506893392325,0.0,0.3438506893392325,0.3438506893392325
2020-06-24,aspect,Moon sentiment trigger,Moon,Moon,conjunction,0.0,0.1603,0.8397,1.0,1.0,0.8397,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.2099360700047157,0.33589771200754515,0.0,0.0,0.0
2020-06-24,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.6177,0.1274,1.0,1.1,0.1402,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2803832187033399,0.0,0.0,0.02803832187033399,0.0,0.16822993122200391,0.0
2020-06-24,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-24,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.1552,0.6149,1.0,1.15,0.7072,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.4143191482303412,0.5657276592921365,0.0,0.8485914889382047,0.0,0.7071595741151706
2020-06-24,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2502,0.5833,0.55,1.1,0.3529,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2822958967375485,0.0,0.0,0.0,0.10586096127658068,0.1764349354609678,0.0
2020-06-24,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0386,0.3205,0.55,1.25,0.2203,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17626531430245132,0.0,0.0,0.0,0.06609949286341923,0.11016582143903207,0.0
2020-06-24,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.0402,0.3199,1.0,1.1,0.3519,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3519327882469422,0.3519327882469422,0.7038655764938844,0.3519327882469422,0.0,0.3519327882469422,0.3519327882469422
2020-06-25,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.5066,0.1645,1.0,1.1,0.1809,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3618364021366839,0.0,0.0,0.03618364021366839,0.0,0.21710184128201032,0.0
2020-06-25,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-25,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.2166,0.5945,1.0,1.15,0.6836,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.367283068916155,0.546913227566462,0.0,0.820369841349693,0.0,0.6836415344580775
2020-06-25,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.251,0.583,0.55,1.1,0.3527,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2821689039194581,0.0,0.0,0.0,0.10581333896979679,0.17635556494966131,0.0
2020-06-25,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0378,0.3207,0.55,1.25,0.2205,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17640962432300855,0.0,0.0,0.0,0.0661536091211282,0.11025601520188034,0.0
2020-06-25,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,2.018,0.3273,1.0,1.1,0.3601,Sideways,Low Volatility,global,1.0,1.0,1.0,0.36008394223348816,0.36008394223348816,0.7201678844669763,0.36008394223348816,0.0,0.36008394223348816,0.36008394223348816
2020-06-26,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.3938,0.2021,1.0,1.1,0.2223,Sideways,Low Volatility,global,1.0,1.0,1.0,0.4445230816243793,0.0,0.0,0.044452308162437934,0.0,0.2667138489746276,0.0
2020-06-26,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-26,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.2788,0.5737,1.0,1.15,0.6598,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.319553158217976,0.5278212632871905,0.0,0.7917318949307856,0.0,0.659776579108988
2020-06-26,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2523,0.5826,0.55,1.1,0.3524,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28195445310661976,0.0,0.0,0.0,0.10573291991498239,0.17622153319163733,0.0
2020-06-26,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0364,0.3212,0.55,1.25,0.2208,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17665331842850665,0.0,0.0,0.0,0.06624499441068998,0.11040832401781665,0.0
2020-06-26,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,1.9955,0.3348,1.0,1.1,0.3683,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3683009018995317,0.3683009018995317,0.7366018037990634,0.3683009018995317,0.0,0.3683009018995317,0.3683009018995317
2020-06-27,aspect,Moon sentiment trigger,Moon,MC,trine,120.0,0.8704,0.1296,0.75,1.25,0.1215,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.030382073650567776,0.04861131784090844,0.0,0.0,0.0
2020-06-27,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.2795,0.2402,1.0,1.1,0.2642,Sideways,Low Volatility,global,1.0,1.0,1.0,0.5283839654505263,0.0,0.0,0.05283839654505264,0.0,0.3170303792703158,0.0
2020-06-27,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-27,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.342,0.5527,1.0,1.15,0.6356,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.271154478416762,0.5084617913667049,0.0,0.7626926870500572,0.0,0.635577239208381
2020-06-27,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2542,0.5819,0.55,1.1,0.3521,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2816528627384476,0.0,0.0,0.0,0.10561982352691784,0.17603303921152974,0.0
2020-06-27,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0346,0.3218,0.55,1.25,0.2212,Sideways,Low Volatility,global,1.0,1.0,1.0,0.1769960347559751,0.0,0.0,0.0,0.06637351303349066,0.11062252172248443,0.0
2020-06-27,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,1.973,0.3423,1.0,1.1,0.3766,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3765804109487761,0.3765804109487761,0.7531608218975522,0.3765804109487761,0.0,0.3765804109487761,0.3765804109487761
2020-06-28,aspect,Moon sentiment trigger,Moon,Jupiter,trine,120.0,0.5363,0.4637,0.75,1.15,0.3999,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.09998013896127986,0.15996822233804778,0.0,0.0,0.0
2020-06-28,aspect,Mars acceleration,Mars,Jupiter,sextile,60.0,1.7126,0.1437,0.55,1.15,0.0909,Sideways,Low Volatility,global,1.0,1.0,1.0,0.07271335246616047,0.0,0.0,0.09089169058270058,0.0,0.04544584529135029,0.0
2020-06-28,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.1636,0.2788,1.0,1.1,0.3067,Sideways,Low Volatility,global,1.0,1.0,1.0,0.613359182022191,0.0,0.0,0.0613359182022191,0.0,0.36801550921331455,0.0
2020-06-28,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-28,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.4059,0.5314,1.0,1.15,0.6111,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.2221122539031475,0.48884490156125904,0.0,0.7332673523418884,0.0,0.6110561269515737
2020-06-28,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2566,0.5811,0.55,1.1,0.3516,Sideways,Low Volatility,global,1.0,1.0,1.0,0.28126449127136705,0.0,0.0,0.0,0.10547418422676265,0.1757903070446044,0.0
2020-06-28,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0322,0.3226,0.55,1.25,0.2218,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17743736596856652,0.0,0.0,0.0,0.06653901223821244,0.11089835373035407,0.0
2020-06-28,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,1.9502,0.3499,1.0,1.1,0.3849,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3849192271917294,0.3849192271917294,0.7698384543834588,0.3849192271917294,0.0,0.3849192271917294,0.3849192271917294
2020-06-29,aspect,Mars acceleration,Mars,Jupiter,sextile,60.0,1.1075,0.4462,0.55,1.15,0.2822,Sideways,Low Volatility,global,1.0,1.0,1.0,0.22579190603762106,0.0,0.0,0.2822398825470263,0.0,0.14111994127351316,0.0
2020-06-29,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,2.0463,0.3179,1.0,1.1,0.3497,Sideways,Low Volatility,global,1.0,1.0,1.0,0.6993885573859493,0.0,0.0,0.06993885573859493,0.0,0.4196331344315696,0.0
2020-06-29,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-29,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.4707,0.5098,1.0,1.15,0.5862,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.1724517452012981,0.4689806980805193,0.0,0.7034710471207789,0.0,0.5862258726006491
2020-06-29,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.2596,0.5801,0.55,1.1,0.351,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2807897273473164,0.0,0.0,0.0,0.10529614775524364,0.17549357959207273,0.0
2020-06-29,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0292,0.3236,0.55,1.25,0.2225,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17797687042771512,0.0,0.0,0.0,0.06674132641039317,0.11123554401732194,0.0
2020-06-29,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,1.9273,0.3576,1.0,1.1,0.3933,Sideways,Low Volatility,global,1.0,1.0,1.0,0.39331413661520104,0.39331413661520104,0.7866282732304021,0.39331413661520104,0.0,0.39331413661520104,0.39331413661520104
2020-06-30,aspect,Moon sentiment trigger,Moon,Jupiter,square,90.0,0.9501,0.0499,0.85,1.15,0.0487,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,0.0,0.012187077104475409,0.019499323367160655,0.0,0.0,0.0
2020-06-30,aspect,Mars acceleration,Mars,Jupiter,sextile,60.0,0.5055,0.7472,0.55,1.15,0.4726,Sideways,Low Volatility,global,1.0,1.0,1.0,0.3780978786101996,0.0,0.0,0.4726223482627495,0.0,0.23631117413137476,0.0
2020-06-30,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,1.9276,0.3575,1.0,1.1,0.3932,Sideways,Low Volatility,global,1.0,1.0,1.0,0.7864118503975457,0.0,0.0,0.07864118503975458,0.0,0.4718471102385274,0.0
2020-06-30,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-06-30,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.5363,0.4879,1.0,1.15,0.5611,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.1221981370534155,0.44887925482136626,0.0,0.6733188822320493,0.0,0.5610990685267078
2020-06-30,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.263,0.579,0.55,1.1,0.3503,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2802289833612525,0.0,0.0,0.0,0.10508586876046967,0.1751431146007828,0.0
2020-06-30,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0257,0.3248,0.55,1.25,0.2233,Sideways,Low Volatility,global,1.0,1.0,1.0,0.17861407950278763,0.0,0.0,0.0,0.06698027981354536,0.11163379968924227,0.0
2020-06-30,aspect,Pluto regime shift,Pluto,Sun,conjunction,0.0,1.9043,0.3652,1.0,1.1,0.4018,Sideways,Low Volatility,global,1.0,1.0,1.0,0.4017619647242119,0.4017619647242119,0.8035239294484238,0.4017619647242119,0.0,0.4017619647242119,0.4017619647242119
2020-07-01,aspect,Mars acceleration,Mars,Jupiter,sextile,60.0,0.0933,0.9533,0.55,1.15,0.603,Sideways,Low Volatility,global,1.0,1.0,1.0,0.4823832640901258,0.0,0.0,0.6029790801126572,0.0,0.3014895400563286,0.0
2020-07-01,aspect,Jupiter expansion to core points,Jupiter,Sun,conjunction,0.0,1.8077,0.3974,1.0,1.1,0.4372,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8743689324229686,0.0,0.0,0.08743689324229686,0.0,0.5246213594537812,0.0
2020-07-01,house,Jupiter in house 2,Jupiter,House 2,house_position,,,,,,1.0,Sideways,Low Volatility,global,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
2020-07-01,aspect,Saturn hard pressure,Saturn,Jupiter,conjunction,0.0,1.6026,0.4658,1.0,1.15,0.5357,Sideways,Low Volatility,global,1.0,1.0,1.0,0.0,1.071376450797091,0.42855058031883647,0.0,0.6428258704782547,0.0,0.5356882253985455
2020-07-01,aspect,Neptune narrative support,Neptune,Sun,sextile,60.0,1.267,0.5777,0.55,1.1,0.3495,Sideways,Low Volatility,global,1.0,1.0,1.0,0.2795826844819347,0.0,0.0,0.0,0.1048435066807255,0.17473917780120918,0.0
2020-07-01,aspect,Neptune narrative support,Neptune,MC,sextile,60.0,2.0217,0.3261,0.55,1.25,0.2242,Sideways,Low Volatility,global,1.0,1.0,1.0,0.1793485100474669,0.0,0.0,0.0,0.06725569126780008,0.11209281877966681,0.0
