date,price,astro_regime_v2,astro_momentum_v2_smooth,astro_trend_start_score,astro_trend_end_score,astro_reversal_score,astro_volatility_score,astro_compression_score,horizon,ml_prob_up,ml_pred_direction,ml_position_raw,actual_direction,walk_train_start,walk_train_end,long_probability_threshold,short_probability_threshold,threshold_source,ml_vote_component,momentum_vote_component,trend_vote_component,regime_vote_component,signal_vote_score,long_regime_allowed,short_regime_allowed,long_trend_confirmed,short_trend_confirmed,signal_position_raw,btc_return_1d,ml_position,ml_strategy_return,buy_hold_return,ml_strategy_equity,buy_hold_equity_ml_period,ml_strategy_drawdown,buy_hold_drawdown_ml_period,ensemble_probability,ensemble_signal,ensemble_confidence,ensemble_vote_score,ensemble_actual_signal,signal_direction,ensemble_signal_direction,regime_label_normalized,ml_probability_strength,ensemble_confidence_strength,momentum_alignment_strength,regime_strength,volatility_state,volatility_multiplier,hybrid_volatility_multiplier,signal_vote_strength,ensemble_alignment_strength,sizing_method,position_size,net_exposure_raw,net_exposure,strategy_return,strategy_equity,strategy_drawdown
2017-07-03,2564.06005859375,uptrend,2.0002851874225565,1.778597932355792,0.0,0.3907212519403779,1.2920520448665784,0.0,7,0.5502085422211858,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0229765720570231,1.0,0.0229765720570231,0.0229765720570231,2.913836945855949,4.182662706387342,-0.13321006809025,-0.1332100680902507,0.5397721919000565,1,0.4229195474089033,0.7662947110176935,-1,1,1,uptrend,0.06293446296080363,0.4229195474089033,0.8995152612947219,0.85,MidVol,0.75,0.85,1.0,1.0,Hybrid Sizing,0.5,0.5,0.75,0.017232429042767325,1.965963715952969,-0.0987246364794011
2017-07-04,2601.639892578125,uptrend,2.0592150540802,1.7447567424700974,0.0,0.3867781595599311,1.2369875607126182,0.0,7,0.5316341023059983,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0146563782148634,1.0,0.0146563782148634,0.0146563782148634,2.9565432421908566,4.243965392957359,-0.120506067015345,-0.1205060670153457,0.5280395580295751,1,0.4111869135384219,0.7662947110176935,-1,1,1,uptrend,0.02423771313749638,0.4111869135384219,0.9052031890924741,0.85,MidVol,0.75,0.85,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.0073281891074317,1.9803706698418215,-0.09211992017765291
2017-07-05,2601.989990234375,uptrend,2.038823280180305,1.6324646478160634,0.0,0.3828263068631563,1.0250493000342296,0.0,7,0.5304685314106978,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.000134568068874,1.0,0.000134568068874,0.000134568068874,2.9569410985055007,4.244536495184658,-0.1203877152151969,-0.1203877152151975,0.5279509134249942,1,0.411098268933841,0.7662947110176935,-1,1,1,uptrend,0.021809440438953775,0.411098268933841,0.9032683467355239,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,6.7284034437e-05,1.980503917170169,-0.09205883434309758
2017-07-06,2608.56005859375,uptrend,1.9655801994394424,1.52022766847293,0.0,0.3788671035743218,0.8132447918722334,0.0,7,0.5514388520969068,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0025250167694854,1.0,0.0025250167694854,0.0025250167694854,2.964407424365608,4.255254021013692,-0.1181666794454698,-0.1181666794454705,0.5441985039549042,1,0.427345859463751,0.7662947110176935,-1,1,1,uptrend,0.06549760853522246,0.427345859463751,0.8960253432717492,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.0012625083847427,1.983004319971612,-0.09091255100860274
2017-07-07,2518.659912109375,uptrend,1.888617229303977,1.4670794350219305,0.0,0.3749019498435201,0.7196368169087999,0.0,7,0.5918799810086851,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0344635141476632,1.0,-0.0344635141476632,-0.0344635141476632,2.862243527156546,4.108603013858586,-0.1485577545642817,-0.1485577545642823,0.5778804003665637,1,0.4610277558754105,0.7662947110176935,-1,1,1,uptrend,0.1497499604347606,0.4610277558754105,0.887902000183446,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.5,-0.0172317570738316,1.9488336712535026,-0.10657772508849173
2017-07-08,2571.340087890625,uptrend,1.8341328125151897,1.4607278949583105,0.0,0.3709322373037574,0.7196368169087999,0.0,7,0.5849576592988103,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0209159543644503,1.0,0.0209159543644503,0.0209159543644503,2.922110082150496,4.194538366998096,-0.1307490274147831,-0.1307490274147836,0.5747582764327394,1,0.4579056319415861,0.7662947110176935,-1,1,1,uptrend,0.13532845687252137,0.4579056319415861,0.8818206770180632,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.75,0.015686965773337724,1.9794049583523845,-0.09256264044081741
2017-07-09,2518.43994140625,uptrend,1.7946315583919246,1.4543712757634966,0.0,0.5351879760033196,1.0560940683014417,0.2243048342617613,7,0.5620517745549474,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0205729871103013,1.0,-0.0205729871103013,-0.0205729871103013,2.861993549095532,4.10824418324018,-0.1486321164693956,-0.1486321164693962,0.5364400440552529,1,0.3793277201168995,0.6857753521232932,-1,1,1,uptrend,0.08760786365614032,0.3793277201168995,0.8772348238666571,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.75,-0.015429740332725976,1.948863253831697,-0.10656416326703
2017-07-10,2372.56005859375,uptrend,1.765117643610104,1.4480117850308754,0.0,0.5513874278007445,1.0964423353120676,0.2512036789355115,7,0.5877093078944507,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0579247018815319,1.0,-0.0579247018815319,-0.0579247018815319,2.6962134259773056,3.8702753636694553,-0.1979473473144167,-0.1979473473144172,0.5557748191218901,1,0.3986624951835367,0.6857753521232932,-1,1,1,uptrend,0.14106105811343903,0.3986624951835367,0.8737092530051405,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.02896235094076595,1.8924195923386604,-0.1324401655135471
2017-07-11,2337.7900390625,uptrend,1.7422616209149573,1.441651626016343,0.0,0.3590095692150277,0.7196368169087999,0.0,7,0.5986184099746956,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0146550640121029,1.0,-0.0146550640121029,-0.0146550640121029,2.6567002456293167,3.8135562304704136,-0.2097014802806009,-0.2097014802806014,0.5647825032667545,1,0.4076701793284011,0.6857753521232932,-1,1,1,uptrend,0.16378835411394918,0.4076701793284011,0.8709197997900557,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.00732753200605145,1.87855282720692,-0.13879723796791132
2017-07-12,2398.840087890625,uptrend,1.7238449600349557,1.435293001183202,0.0,0.3550354286943147,0.7196368169087999,0.0,7,0.599533137671916,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0261144276466365,1.0,0.0261144276466365,0.0261144276466365,2.726078451972605,3.913145068727413,-0.1890632867681448,-0.1890632867681452,0.5669786546504747,1,0.4098663307121213,0.6857753521232932,-1,1,1,uptrend,0.16569403681649156,0.4098663307121213,0.8686341176487651,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.01305721382331825,1.9030814931501598,-0.1275523293588261
2017-07-13,2357.89990234375,uptrend,1.708389744663512,1.4289381182803167,0.0,0.3510636268800114,0.7196368169087999,0.0,7,0.5988789640089869,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0170666589046687,1.0,-0.0170666589046687,-0.0170666589046687,2.679553400885421,3.846360756594956,-0.202903267046146,-0.2029032670461464,0.5654810558544494,1,0.408368731916096,0.6857753521232932,1,1,1,uptrend,0.16433117501872263,0.408368731916096,0.8666895511279415,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.00853332945233435,1.8868418717944693,-0.1349972127623289
2017-07-14,2233.340087890625,uptrend,1.6970933222775866,1.42147341834929,0.0,0.3361254225710564,0.7196368169087999,0.0,7,0.6064186543796035,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.052826591293936,1.0,-0.052826591293936,-0.052826591293936,2.5380017285265706,3.643170628937279,-0.245011170379631,-0.2450111703796315,0.5717229532227415,1,0.4146106292843881,0.6857753521232932,1,1,1,uptrend,0.18003886329084062,0.4146106292843881,0.8652528785988178,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.5,-0.026413295646968,1.8370041595956834,-0.15784478711708883
2017-07-15,1998.8599853515625,uptrend,1.684210487630338,1.416248454557128,0.0,0.3431325870530184,0.7196368169087999,0.0,7,0.5886960255156284,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.1049907731520314,1.0,-0.1049907731520314,-0.1049907731520314,2.271534964787374,3.260671327880382,-0.3242780313226208,-0.3242780313226212,0.560586494546927,1,0.4034741706085736,0.6857753521232932,1,1,1,uptrend,0.14311671982422577,0.4034741706085736,0.8635985158340753,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.75,-0.07874307986402354,1.6923527943460972,-0.2241586823030316
2017-07-16,1929.8199462890625,uptrend,1.672456783459597,1.4099181590786434,0.0,0.3391761523789657,0.7196368169087999,0.0,7,0.5889803452471748,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0345397074174542,1.0,-0.0345397074174542,-0.0345397074174542,2.193076811715101,3.148048694230911,-0.3476172704162836,-0.3476172704162841,0.5615612105380189,1,0.4044488865996655,0.6857753521232932,1,1,1,uptrend,0.1437090525982808,0.4044488865996655,0.8620742623787315,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.0172698537087271,1.6631261091641845,-0.2375573483608444
2017-07-17,2228.409912109375,uptrend,1.6614621952390118,1.4036005881984617,0.0,0.5515067447145361,1.1521949651801686,0.2883720988475791,7,0.5821235374482356,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.1547242613977975,1.0,0.1547242613977975,0.1547242613977975,2.5323990015963567,3.6351282032900896,-0.246677834432764,-0.2466778344327647,0.5548438412190878,1,0.3977315172807344,0.6857753521232932,1,1,1,uptrend,0.12942403635049088,0.3977315172807344,0.860635526054061,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.07736213069889875,1.7917890885900951,-0.17857316029432102
2017-07-18,2318.8798828125,uptrend,1.6509812059436784,1.3972980605685748,0.0,0.5136468923502451,1.084353419988945,0.2431444020534302,7,0.5534350341155203,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0405984420601897,1.0,0.0405984420601897,0.0405984420601897,2.635210455735949,3.782708745032724,-0.2160941281413259,-0.2160941281413265,0.532422402409432,1,0.3753100784710785,0.6857753521232932,1,1,1,uptrend,0.0696563210740006,0.3753100784710785,0.8592523091940735,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.02029922103009485,1.8281610113386975,-0.1618988353150833
2017-07-19,2273.429931640625,uptrend,1.640851317141269,0.9412399247895342,0.0,0.3273603875532723,0.0,0.0,7,0.5869089933735742,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0195999592340894,1.0,-0.0195999592340894,-0.0195999592340894,2.583560438230278,3.708567807835649,-0.2314586512731191,-0.2314586512731199,0.5754805745827276,1,0.517054252337151,0.8831473555088467,1,1,1,uptrend,0.13939373619494613,0.517054252337151,0.8579045371913588,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.5,-0.0097999796170447,1.8102450706909023,-0.17011220964601692
2017-07-20,2817.60009765625,uptrend,1.6309653984521215,0.934974605814452,0.0,0.4321394993489028,0.2173898723101142,0.1449265815400762,7,0.5351932767808644,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.2393608698654388,1.0,0.2393608698654388,0.2393608698654388,3.201963712075012,4.596253824274154,-0.0474999255142953,-0.0474999255142962,0.5358059057318985,1,0.4189532612407452,0.7662947110176935,-1,1,1,uptrend,0.03165265996013407,0.4189532612407452,0.8565788594966348,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.75,0.1795206523990791,2.13522144678355,-0.021130212103639634
2017-07-21,2667.760009765625,uptrend,1.6212532531314257,0.9287315400919228,0.0,0.6740376396236484,0.708989985012767,0.4726599900085112,7,0.5474860899646667,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0531800407074324,1.0,-0.0531800407074324,-0.0531800407074324,3.0316831515231413,4.3518248587975625,-0.0981539182492776,-0.0981539182492783,0.5500688874467963,1,0.4916425652012196,0.8831473555088467,1,1,1,uptrend,0.057262687426389014,0.4916425652012196,0.8552664730950235,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.0265900203537162,2.0784458650538844,-0.04715837968744163
2017-07-22,2810.1201171875,uptrend,1.6116693262331518,0.9225132133896364,0.0,0.3156561929283363,0.0,0.0,7,0.5578447147215491,1,1,0,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0533631611916927,1.0,0.0533631611916927,0.0533631611916927,3.1934633482200097,4.584051990215592,-0.0500285604187173,-0.0500285604187181,0.5579791926937558,1,0.4995528704481792,0.8831473555088467,-1,1,1,uptrend,0.07884315566989385,0.4995528704481792,0.8539616477856923,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.02668158059584635,2.133902085916423,-0.02173505919999552
2017-07-23,2730.39990234375,uptrend,1.6021845023278478,0.9163221347767264,0.0,0.3117867687952674,0.0,0.0,7,0.5749760100442081,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0283689705490375,1.0,-0.0283689705490375,-0.0283689705490375,3.1028680805449254,4.454007154309909,-0.0769782722106255,-0.0769782722106263,0.5754879288989003,1,0.5170616066533237,0.8831473555088467,1,1,1,uptrend,0.11453335425876676,0.5170616066533237,0.8526607289457898,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.5,-0.01418448527451875,2.1036337832014764,-0.03561124384735115
2017-07-24,2754.860107421875,sideways,1.5659877392059405,0.8674469024043175,0.0,0.3016244898081384,0.0,0.0,7,0.553612136113468,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.008958469804049,1.0,0.008958469804049,0.008958469804049,3.1306650305504347,4.493908242908812,-0.0687094099337433,-0.0687094099337441,0.5615707293388645,1,0.5031444070932879,0.8831473555088467,1,1,1,sideways,0.07002528356972507,0.5031444070932879,0.8476077978255552,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.75,0.00671885235303675,2.1177677879956676,-0.029131658183832565
2017-07-25,2576.47998046875,uptrend,1.5655849198246083,0.9040317524731968,0.0,0.5524054790650144,0.397280318735125,0.0,7,0.5837860615758739,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.064751065388965,1.0,-0.064751065388965,-0.064751065388965,2.9279511344463174,4.202922896420215,-0.1290114678272512,-0.1290114678272521,0.5881385149703567,1,0.5297121927247801,0.8831473555088467,1,1,1,uptrend,0.13288762828307055,0.5297121927247801,0.8475507743581532,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.5,-0.0323755326944825,2.049203927736092,-0.06056403792634002
2017-07-26,2529.449951171875,uptrend,1.5622691944642937,0.8979373942610096,0.0,0.3002963059729444,0.0,0.0,7,0.5999061916513366,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,-0.0182535977975341,1.0,-0.0182535977975341,-0.0182535977975341,2.8745054920673008,4.126204432294913,-0.1449101421797971,-0.144910142179798,0.601714196356682,1,0.5432878741111054,0.8831473555088467,1,1,1,uptrend,0.1664712326069513,0.5432878741111054,0.8470807323075663,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.75,-0.013690198348150575,2.0211499195095755,-0.07342510258251411
2017-07-27,2671.780029296875,uptrend,1.5570300835633326,0.8918801396061741,0.0,0.2965105218136723,0.0,0.0,7,0.6266716201616054,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,1,5,True,False,True,False,1,0.0562691813922071,1.0,0.0562691813922071,0.0562691813922071,3.0362515630133315,4.358382577957045,-0.0967949358634755,-0.0967949358634765,0.6220857181142376,1,0.563659395868661,0.8831473555088467,1,1,1,uptrend,0.22223254200334452,0.563659395868661,0.8463356082872004,0.85,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.75,0.75,0.75,0.042201886044155326,2.1064462580908723,-0.0343218943503264
2017-07-28,2809.010009765625,sideways,1.5239845587216556,0.8436464331217688,0.0,0.2867491965065454,0.0,0.0,7,0.5618070609078915,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0513627540306393,1.0,0.0513627540306393,0.0513627540306393,3.1922018052195296,4.582241110280076,-0.0504038363150033,-0.0504038363150043,0.579016336176665,1,0.5205900139310884,0.8831473555088467,1,1,1,sideways,0.08709804355810716,0.5205900139310884,0.841567124807669,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.75,0.03852206552297947,2.1875909188656837,0.0
2017-07-29,2726.449951171875,sideways,1.1990274041202675,0.8377928237078953,0.0,0.2830906906228745,0.0,0.8,7,0.5640561709539818,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.029391158560036,1.0,-0.029391158560036,-0.029391158560036,3.098379295806689,4.44756373524752,-0.078313567729871,-0.0783135677298719,0.5781600380211414,1,0.5197337157755647,0.8831473555088467,1,1,1,sideways,0.09178368948746195,0.5197337157755647,0.788157831516253,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.014695579280018,2.155443003085246,-0.014695579280017856
2017-07-30,2757.179931640625,sideways,0.979484017668078,0.8319822569387005,0.0,0.2794590863921276,0.0,0.8,7,0.5380262157645205,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.011271059810044,1.0,0.011271059810044,0.011271059810044,3.133301314163928,4.497692492116477,-0.0679251848256483,-0.0679251848256492,0.559396237880192,1,0.5009699156346153,0.8831473555088467,1,1,1,sideways,0.03755461617608429,0.5009699156346153,0.7452217099192482,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.005635529905022,2.167590066587703,-0.009142866751500112
2017-07-31,2875.340087890625,sideways,0.8302390649200593,0.8262168667122486,0.0,0.2758557175005953,0.0,0.8,7,0.5232160434233085,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.042855438955589,1.0,0.042855438955589,0.042855438955589,3.2675803173625475,4.690443078153386,-0.0279807094819019,-0.0279807094819029,0.5473725145603835,1,0.4889461923148068,0.8831473555088467,1,1,1,sideways,0.006700090465226044,0.4889461923148068,0.7129490202869125,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.0214277194777945,2.214036578477398,0.0
2017-08-01,2718.260009765625,sideways,0.7278833687297546,0.8204987446623313,0.0,0.4652176726579783,0.3086972503017303,0.8,7,0.5332139654643631,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0546300866414154,1.0,-0.0546300866414154,-0.0546300866414154,3.089072121517248,4.434203766407239,-0.0810822075400328,-0.0810822075400337,0.5542482856474459,1,0.4958219634018692,0.8831473555088467,1,1,1,sideways,0.027529094717423007,0.4958219634018692,0.6894591310795406,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.0273150433207077,2.1535600734226565,-0.027315043320707666
2017-08-02,2710.669921875,sideways,0.6568118380898903,0.8148299449696758,0.0,0.3893051590496152,0.1929060282210049,0.8,7,0.5365884052798985,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,-0.0027922597041331,1.0,-0.0027922597041331,-0.0027922597041331,3.080446629909174,4.421822317910385,-0.0836480646633297,-0.0836480646633306,0.5573392066539498,1,0.4989128844083731,0.8831473555088467,1,1,1,sideways,0.03455917766645514,0.4989128844083731,0.6725440213005163,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,-0.00139612985206655,2.1505534239159325,-0.028673037825383663
2017-08-03,2804.72998046875,sideways,0.6066220878589348,0.8092124853609169,0.0,0.265227979156013,0.0,0.8,7,0.5403445754561701,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0346999307568542,1.0,0.0346999307568542,0.0346999307568542,3.187337914667208,4.5752592461609884,-0.0518507159582378,-0.0518507159582387,0.5627699357232488,1,0.5043436134776722,0.8831473555088467,1,1,1,sideways,0.04238453220035433,0.5043436134776722,0.6603193286269753,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.0173499653784271,2.1878654513653317,-0.011820548660521402
2017-08-04,2895.889892578125,sideways,0.5703801866214546,0.8036483498605642,0.0,0.2617503944682925,0.0,0.8,7,0.5202678977187218,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,1,0,4,False,False,True,False,0,0.0325022061817656,1.0,0.0325022061817656,0.0325022061817656,3.29093342874068,4.723965265514742,-0.021033772437219,-0.0210337724372199,0.5475218507991877,1,0.489095528553611,0.8831473555088467,1,1,1,sideways,0.0005581202473371276,0.489095528553611,0.6513559613245659,0.55,LowVol,1.0,1.0,1.0,1.0,Hybrid Sizing,0.5,0.5,0.5,0.0162511030908828,2.2234206783644503,0.0
2017-08-05,3252.909912109375,sideways,0.5434644897320435,0.7981394910650486,0.0,0.2583073577210954,0.0,0.8,7,0.5080910323943488,1,0,1,2015-07-04,2017-07-02,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.1232850808472574,1.0,0.1232850808472574,0.1232850808472574,3.696656422565917,5.306359705193363,0.0,0.0,0.5368210050020463,1,0.1248461336434045,0.1760502572827164,1,0,1,sideways,0.0,0.1248461336434045,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Hybrid Sizing,0.0,0.0,0.5,0.0616425404236287,2.360477977409263,0.0
2017-08-06,3213.93994140625,sideways,0.2662297164083561,0.4078401131739874,0.5,0.7549000707337421,0.4,0.8,7,0.5691337423203133,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,-1,0,2,False,False,False,True,0,-0.011980033802367,0.0,-0.0,-0.011980033802367,3.696656422565917,5.242789336557628,0.0,-0.011980033802367,0.6162163298262899,1,0.6162163298262899,1.0,1,1,1,sideways,0.10236196316731941,0.6162163298262899,0.5724186886685074,0.55,LowVol,1.0,1.0,0.5,1.0,Hybrid Sizing,0.5,0.5,0.0,-0.0,2.360477977409263,0.0
2017-08-07,3378.93994140625,sideways,0.078710252889208,0.4024475505672746,0.5,0.9029818600118764,0.6423234254517283,0.8,7,0.552937244295716,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,1,-1,0,2,False,False,False,True,0,0.0513388560483818,1.0,0.0513388560483818,0.0513388560483818,3.8864385345043546,5.511948143599152,0.0,0.0,0.6044588349614685,1,0.6044588349614683,1.0,1,1,1,sideways,0.0686192589494083,0.6044588349614683,0.5215487040960268,0.55,LowVol,1.0,1.0,0.5,1.0,Hybrid Sizing,0.5,0.5,0.5,0.0256694280241909,2.4210700969530574,0.0
2017-08-08,3419.93994140625,sideways,-0.048968519114527,0.3971159579186685,0.5,0.9181503740966864,0.6719246406360307,0.8,7,0.5388094748604916,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,0.0121339830571054,1.0,0.0121339830571054,0.0121339830571054,3.933596513834512,5.578830028985228,0.0,0.0,0.5928625262930246,1,0.5928625262930245,1.0,1,1,1,sideways,0.03918640595935742,0.5928625262930245,0.4865886734584961,0.55,LowVol,1.0,1.0,0.0,1.0,Hybrid Sizing,0.25,0.25,0.5,0.0060669915285527,2.4357587087213037,0.0
2017-08-09,3342.469970703125,sideways,-0.136722084767116,0.3918471892851373,0.5,0.7449044933032106,0.4,0.8,7,0.540751232093491,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,-0.0226524360165429,1.0,-0.0226524360165429,-0.0226524360165429,3.84449097048998,5.452455938706471,-0.0226524360165429,-0.0226524360165429,0.5930534412003259,1,0.5930534412003259,1.0,1,1,1,sideways,0.04323173352810614,0.5930534412003259,0.46261594722804367,0.55,LowVol,1.0,1.0,0.0,1.0,Hybrid Sizing,0.25,0.25,0.25,-0.005663109004135725,2.4219647416460424,-0.00566310900413558
2017-08-10,3381.280029296875,sideways,-0.1978265126608846,0.386643087701052,0.5,0.7416519298131574,0.4,0.8,7,0.5249737793585305,1,1,1,2015-07-04,2017-07-02,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,0.0116111914045367,1.0,0.0116111914045367,0.0116111914045367,3.889130091001352,5.515765448235595,-0.0113042663823734,-0.0113042663823732,0.5797924358170189,1,0.5797924358170188,1.0,1,1,1,sideways,0.010362040330271865,0.5797924358170188,0.44601818758321754,0.55,LowVol,1.0,1.0,0.0,1.0,Hybrid Sizing,0.25,0.25,0.25,0.002902797851134175,2.4289952156936154,-0.0027767500136492984
2017-08-11,3650.6201171875,sideways,-0.241131596888868,0.3815054897701101,0.5,0.7384409311063187,0.4,0.8,7,0.5115381344059384,1,0,1,2015-07-04,2017-07-02,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,0.0796562501647144,1.0,0.0796562501647144,0.0796562501647144,4.1989236104532734,5.955130640630138,0.0,0.0,0.5701259276659116,1,0.2165773785528464,0.2929029017738696,1,0,1,sideways,0.0,0.2165773785528464,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Hybrid Sizing,0.0,0.0,0.25,0.0199140625411786,2.477366378331162,0.0
